inputName,size
11,2
19,29
12,13
38,5
81,24
5,28
40,31
70,4
23,27
72,22
79,28
78,23
87,32
6,32
68,31
69,11
1,31
45,14
33,32
15,8
93,31
24,24
25,5
26,15
48,13
71,4
76,10
7,11
50,15
22,31
4,6
32,14
77,30
91,16
42,12
13,8
41,2
55,20
31,4
66,14
65,14
62,11
21,32
95,13
84,2
58,4
64,29
83,18
94,15
0,19
99,6
96,28
67,23
61,17
43,7
2,12
54,25
30,18
59,22
85,22
74,19
90,19
18,28
52,29
44,9
17,15
36,29
49,9
86,27
37,20
56,26
63,3
35,7
97,5
75,25
57,17
88,9
10,4
53,25
8,12
39,9
47,15
60,25
89,32
51,10
14,6
28,15
16,2
34,26
82,12
46,15
27,7
20,14
9,29
92,28
3,9
98,12
29,6
80,21
73,16
