inputName,size
11,16
19,25
12,19
38,8
81,16
5,26
40,19
70,19
23,5
72,19
79,25
78,8
87,20
6,30
68,8
69,25
1,16
45,26
33,5
15,26
93,5
24,4
25,26
26,30
48,8
71,16
76,30
7,20
50,19
22,19
4,4
32,19
77,20
91,16
42,19
13,5
41,16
55,26
31,16
66,30
65,26
62,19
21,16
95,26
84,4
58,8
64,4
83,5
94,4
0,19
99,25
96,30
67,20
61,16
43,5
2,19
54,4
30,19
59,25
85,26
74,4
90,19
18,8
52,19
44,4
17,20
36,30
49,25
86,30
37,20
56,30
63,5
35,26
97,20
75,26
57,20
88,8
10,19
53,5
8,8
39,25
47,20
60,19
89,25
51,16
14,4
28,8
16,30
34,4
82,19
46,30
27,20
20,19
9,25
92,19
3,5
98,8
29,25
80,19
73,5
