inputName,n
11,19
19,8
12,17
38,31
81,29
5,13
40,32
70,17
23,27
72,16
79,16
78,27
87,20
6,4
68,19
69,9
1,29
45,17
33,11
15,21
93,32
24,30
25,15
26,25
48,31
71,11
76,29
7,18
50,14
22,8
4,6
32,24
77,18
91,8
42,26
13,17
41,18
55,7
31,16
66,16
65,6
62,27
21,30
95,2
84,16
58,10
64,32
83,12
94,29
0,24
99,23
96,5
67,7
61,9
43,15
2,3
54,10
30,2
59,13
85,10
74,28
90,13
18,2
52,7
44,32
17,18
36,23
49,5
86,2
37,32
56,14
63,17
35,6
97,31
75,3
57,15
88,28
10,20
53,6
8,6
39,28
47,19
60,21
89,9
51,3
14,11
28,26
16,19
34,30
82,13
46,21
27,26
20,18
9,26
92,15
3,5
98,14
29,22
80,6
73,21
