11,-7.263689704258359e+18,-1.9637636780317187e+18,-4.372684673893628e+17,2.7946276275209846e+18,-8.120945626478001e+18,-1.8011941588146936e+18,2.5797608055543337e+18,-4.177412102231287e+18,-2.6661583141523395e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,6.223872037416557e+18,3.589475185017926e+18,5.67573837041933e+18,5.6059931002026355e+17,-8.618279983251274e+18,-4.4212145710735063e+18,4.628060979326641e+18,-3.321614832448512e+18,7.703732410231205e+18,-1.2549380300407532e+18,6.513543872274403e+18,8.236368264088532e+18,2.2819193488853112e+18,5.12621066132173e+18,5.523152359720916e+18,6.488132426405954e+18,7.140001178004312e+18,6.308484137229106e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,-6.343469849335459e+18,-4.9731232037840723e+17,8.99832611464212e+18,-4.051219346246481e+18,-1.5868230847857362e+18,-8.743802377020687e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-2.5754354599653946e+17,-1.923351966893403e+18,4.9488014764661e+18,7.771300487719295e+18,-8.698291890145019e+18,-1.4923700697668209e+18,-5.82341727842251e+17,-9.039553640571055e+18,-1.2257229609889677e+17,5.028262036975736e+18,4.1691126383139164e+18,4.309821767330924e+18,3.088163873119235e+18,-2.2146972511256353e+18,-5.980802389902848e+18,8.565361376099233e+18,3.4645300759802803e+18,-5.724537680154905e+17,-3.720476893148182e+18,5.720712146010989e+18,5.877965101634626e+18,8.395826418285124e+18,1.2392507493018678e+18,3.4944696528494546e+18,3.5883945462260634e+17,6.728199388599315e+18,-1.5339429170552899e+18,0.0,0.0,0.0,0.0,0.0
81,2.2082856914375427e+18,-9.145586152271109e+18,-4.928081820813155e+18,-4.969221859832214e+18,-8.338908494800132e+18,-4.462023129670168e+18,6.046176009212819e+18,-2.514793148105217e+18,-4.716355946401689e+18,-3.3992383701805363e+18,4.4308467219426797e+17,2.847882083067034e+18,-5.318645529523165e+18,-2.656256418181741e+18,-7.612494335206209e+18,7.65698636929423e+18,-2.4987604363639004e+18,-7.377705314516024e+18,-9.140437539859729e+18,-6.524446489855076e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,-2.048040833695039e+18,6.745998912619349e+18,-7.746954270759444e+18,-4.003885606712031e+18,-6.717506640560832e+17,3.3598895523386476e+18,-6.174683106273945e+18,-4.0727666284736005e+18,3.6160575661805655e+18,3.6859297959542605e+18,3.2839809399338235e+18,-3.192851589719207e+18,-8.766654553343494e+18,-5.6496023213659e+18,-4.622512726073526e+18,7.273731919758243e+18,1.676262510454427e+18,5.519909931473493e+18,-4.4736693288853427e+18,-6.729232823429043e+18,3.2967349661795937e+18,3.471562997772754e+18,1.2366270185319583e+18,-3.5360092290032645e+18,3.7869648368069857e+18,-4.972144956015747e+18,-6.227360751080147e+18,-7.86420071209194e+18,-5.909225576924244e+18,0.0,0.0,0.0
40,-5.064180138985091e+18,-8.10051479256558e+18,-3.918268877965582e+18,-8.920265225585592e+18,-1.907001311157957e+18,-5.028503634100518e+18,-4.892549729408503e+18,2.3719594187670784e+17,-9.123730088215918e+18,-3.543275530445761e+18,-4.15053343954984e+18,-7.144473353203686e+17,-7.085325322209646e+18,-5.564617012464253e+17,-7.420642173300294e+17,-3.2589886266337823e+18,-2.8502725133404575e+18,3.1520531028626784e+17,-5.410281014885049e+18,-7.881289542587424e+18,9.040003487640315e+18,6.928396044984e+17,6.061315510001412e+18,3.6694361781149476e+18,3.020803390917792e+18,4.473584954753762e+18,6.987384010439895e+18,-1.3629208204162688e+18,1.9771385211550584e+18,0.0,0.0,0.0
70,8.471866113489329e+17,4.0531989033694e+18,-5.645636516456996e+18,-1.2582530146253484e+18,-3.702558250801829e+18,6.543698378939887e+17,-1.9349702079587845e+18,-4.351546940165272e+18,-6.816989466115141e+18,-7.226097067004844e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,6.248101595786117e+18,8.716498543087991e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,1.3918637715885512e+18,6.49281928323247e+18,5.455562893718443e+18,3.7505401082086006e+18,-5.981437496698405e+18,3.874894229800205e+18,-1.4004974379297206e+18,-4.195199733383584e+18,-3.5067501146876974e+18,8.627728958640105e+18,-4.141377007313744e+18,7.186847095245317e+18,6.72079692576859e+17,-3.276772110396298e+18,4.079966768009296e+17,7.339659739995144e+17,-8.822775794889943e+18,-8.958408467525538e+18,2.411427872906961e+18,6.278207231822039e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
