inputName,size,a[size]
values_11,14,"{1547921636674200532, -4054209385562283416, 634055808094092612, -4997386618032092811, -1219824769339316188, 4812281734928776108, 7043248588013152310, -4518219802200247884, -3511025008059989267, -2862630579173693605, -2697396868856042205, -7698276730239627437, 1211066407206360544, 4616904354269311516"
values_19,23,"{3324808817698990456, -7366894433939409387, -3492268801725747842, -6564357813826317037, 7485976531055761003, -3750633838904190052, 7914439027894718494, 3693838340270494592, 271035659777586670, -2473832022567584608, 4573876768094370294, 729744720394066266, 9027685735382368193, 7566481039239335347, 3854697782344178468, -5005225316184659780, -8692296554350502366, -7031664754104117802, -7339645470558814395, 9014152424249412329, -6211736770535988193, -8429455477671900989, 2379004205188499926"
values_12,29,"{-8793051521089771993, 446392135385494177, 3997155200550735517, -3800142232641041263, 6981051986929383470, -660880620931749441, -781865446882334574, -8167937180811928031, 407236718172502452, 7892392447203193912, -2537151938007118352, 3872039117152537611, 7561683503896671910, 6556464617019580860, 8862670165550497637, -5731850742688392488, -1395999718933650217, 2022818560325657838, -5258246339729160526, -7318975490276232111, 2168309761107437843, -7766434923290024268, 8219689827383830586, 6310645486760581422, 9198786554687876578, -7468096537670721960, -3844455313880330466, -8255382115595408160, 5742871541306143905"
values_38,32,"{-5068216053083476821, -4318187686229786669, -105147940827501949, 1860513946272255792, -553387998942575509, -187232909623536735, 1748624770085514790, -4054441679052532893, 7795894148879792618, 7865031227703572455, 742130837717647472, -2301497052989965551, 3843297593607717479, 3652849865984682834, 6864094065475864522, 1032620364218871587, 4310643169764630160, -7878391705874582423, 8762541674738527265, 7034142475883658273, 6811143087078673099, -1718486438504151475, 5139922532158017285, -3298174598528718686, 1351350909757284207, 3851393315871263652, 1713345939000028429, -3060035215757382344, -5673303873235563103, 8873337283873676280, -630352846310642456, -6695899333254456557"
values_81,8,"{8997185981796147985, 5709178743804903765, -6857891870637571587, 7183915087394722087, -4643084421513884384, -3725728406593867719, -852931918292231632, 1486109485963092876"
values_5,2,"{8885107144127074154, 4076436957772729761"
values_40,12,"{-300276033622961443, -430725473616058724, -5896250174204740024, -6401232469362784296, -7305460198739762557, -5609966582990915188, -8854510782947353765, -4025109932138158154, -8194647454679140915, -8607491458263014004, 7248743292760065018, -7351638837067464070"
values_70,24,"{7332420014579378066, 1442395220388964788, 5765768783923141983, 3846012211685348158, -5042008133459123284, 3500189819301847769, -1119016723947396911, 7113814103638327011, 71370383306741684, -8235621080535526440, -1684518022519466020, 1438164737352551918, -4986017006991784774, 8833364580436875981, 4347818856333874057, 9132214755670517454, -8278165419828632187, -7936683087047495349, 4630745492330814213, -8647495375381633150, -7133837785262235952, 2511768309909375162, -6930069535318252707, 9050715642918699015"
values_23,21,"{-988159162247181668, -2634552549087653179, -6873408227597479862, -7403766328810284200, 5498208662379427915, -39111144882830825, 7507577387705761748, 4580580535019341358, 2258397387030619560, -5615557273608138548, -9014942956098323018, -7089809690059581089, 8459616977098056044, 7644348911198833385, -2170363826548378234, 3459499989226163712, -748286636435439730, -1585896582401161575, 7668331210443951328, 1721136966865708615, -2210104992711882856"
values_72,4,"{-3664803721032795211, -8634721472760746005, -2717823896213181150, -8129776086504690623"
