inputName,n,key,arr[n]
values_11,22,2,"{-5658, -3628, -12590, -5773, 13615, 7666, -24504, -1439, 27960, 31972, -16487, 1136, 29366, -3842, -12313, -22288, 3002, -27261, 15214, -5540, -1528, -9328"
values_19,22,13,"{-22457, 4746, 10929, -29277, 26586, -2779, 32584, -15035, 27483, 17810, 15241, -22912, -4721, 21028, 30400, 3253, -5755, 11848, 24635, -12071, 14058, -29736"
values_12,22,28,"{13032, -20251, 21452, 16862, 8205, -8820, -13512, 993, -8971, 21524, 18914, 19509, 13569, 6808, -12223, 15949, -6990, 18104, -27277, -13420, 25072, -16269"
values_38,28,20,"{26815, -25152, -1696, 6611, 576, 22359, 30390, -31978, -10965, 18269, 6585, 21984, 17797, -1474, 30604, 25505, 11682, 32295, -7542, -17398, -20054, -11999, -23752, -28535, 14935, -3647, -475, 3577"
values_81,13,2,"{-10486, 22665, -32173, 29951, 11237, 17653, 24586, 7073, 27891, -19423, 13783, 16073, 29257"
values_5,15,30,"{-18412, 12303, -15906, -12206, -4793, -9793, -9285, -3188, 14, -9373, -13434, -23733, -23281, -22124, 587"
values_40,8,29,"{-11616, 8706, -29536, -16311, -12555, -17639, 12403, 15184"
values_70,6,29,"{11434, 27232, -23584, -17969, 27998, 26492"
values_23,11,2,"{-17751, -19073, -7532, 4700, 14912, -1494, 9988, -13751, -15362, -3047, 5537"
values_72,6,28,"{-12173, 18884, 11297, 15659, 9870, 25592"
values_79,6,13,"{-8973, -31630, -9044, 16507, -22696, -969"
values_78,6,20,"{4171, 30316, 15349, -4139, 29927, 2250"
values_87,13,13,"{30332, 22773, -1853, 4160, -21574, -7906, 510, -30666, 15370, 13930, 12171, 17989, 5721"
values_6,15,14,"{-5529, -6897, 27402, 22897, 14042, -5464, 24418, 29740, -1764, -17979, 20800, 9544, 9896, -24837, 9689"
values_68,5,20,"{-28216, -6114, 19997, -17725, -22702"
values_69,5,13,"{-18403, -31851, 1923, -8744, 6750"
values_1,15,2,"{14293, 28358, 4531, 8107, 18929, -4390, 15908, 16490, 18981, 18204, 1240, -12158, 15453, -6954, -22844"
values_45,8,30,"{5580, 28611, 29950, -13111, -8921, 28456, 7598, 24751"
values_33,28,2,"{5099, 22699, 10693, -15650, 0, 5946, 6822, -27818, -22370, 9468, 24226, -30727, -27628, 11357, 31251, -12399, 19608, 14265, -19880, -13652, 23882, 1594, 4637, -15036, -23825, -26148, -32369, -5053"
values_15,22,30,"{-2369, 7831, 22109, 9845, -25718, 15965, -13304, -4155, 15498, -29863, -23518, 20208, -31268, 28756, -17266, 4212, -24730, 10141, -25190, -12972, 26868, -12026"
values_93,32,2,"{-25568, -5750, -14015, 17010, 635, -25466, -7065, 4813, -3786, 18193, 16155, 24217, -1607, -3769, 9045, -9118, -25427, -26309, 6755, -5661, -9298, -19630, -4492, 17593, -9738, -10852, -23803, -17142, -29682, 7509, -1463, 12332"
values_24,11,14,"{4982, 25071, -29978, -10376, -5923, -30935, 29386, 29584, -16222, 15489, 6680"
values_25,11,30,"{-8438, 31198, 15472, -28801, -30834, -2544, -15319, 29685, 24685, -31378, -25383"
values_26,11,14,"{-21358, -26557, -15496, -14731, -9560, 24259, -2653, 22690, 3278, -240, 5334"
values_48,8,20,"{-6516, 31672, -25096, -16634, 1160, 19425, -908, 20234"
values_71,6,2,"{24200, -8313, -31498, -9243, 30092, 11761"
values_76,6,14,"{-8484, 21303, 29068, -25416, 24120, 30846"
values_7,15,13,"{11167, 14953, -17718, 29957, -32174, -26786, -2788, 2951, 2491, -28800, 13063, -5575, 1232, 4720, -25433"
values_50,4,29,"{-9678, 8758, -3288, -4692"
values_22,11,28,"{-6095, -13653, 16902, 26805, 27768, -12788, 3683, -23478, 6770, 19723, -8861"
values_4,15,14,"{27748, 2490, -15828, -24483, 16142, 4070, 28167, -13653, 17013, -6230, 31751, 28760, -3723, -25547, 12276"
values_32,28,28,"{7903, 3914, -25711, -16680, -504, -20517, -5322, 12070, 27371, 12743, -19912, -23468, -4614, 2779, 21039, -30459, -8274, 11468, 14344, -31431, 1475, 25338, -30468, 14197, -1204, 16188, -21398, 701"
values_77,6,13,"{27107, 4753, 24991, 28066, 6632, -4696"
values_91,32,2,"{23824, 8897, -24371, 7216, -21482, -25205, 5842, 25383, 32072, 15038, -24285, 8624, -7480, 10277, -17458, -21893, -11501, -12522, -6575, -9524, 18861, 12317, -30272, 7369, 18194, 12419, -25141, 3667, -5204, 6145, -2263, 32759"
values_42,8,28,"{9582, 17595, -27425, 24762, 21333, 11544, 24176, -20068"
values_13,22,2,"{-24981, 12982, 32667, 6771, 305, -9026, -20538, -25130, -32560, 1648, 29415, 17099, -7607, -16575, -21071, -3390, -8674, -19835, 2007, -32318, 209, -14140"
values_41,8,2,"{-15973, -30941, -14731, -29844, -18539, -26065, 14432, -22111"
values_55,4,30,"{15163, 7780, -2601, -28307"
values_31,28,2,"{9607, 3143, 30720, 15, 26496, 21357, -17243, 25967, -15535, -7137, -1696, -5129, 14597, 224, 31382, -32287, 12256, -7035, -12763, 26564, -20249, -925, 20717, 31023, 16325, -21537, 3026, 31974"
values_66,5,14,"{29816, 644, -21801, -18557, 15299"
values_65,5,30,"{3109, -201, 14794, -30014, -1879"
values_62,5,28,"{23816, -5375, -11721, 8348, -28157"
values_21,11,2,"{-3666, -15479, 10211, -30727, -782, -27643, 18805, -813, 32068, 8264, -17607"
values_95,32,30,"{13502, -21169, 3031, 26837, -32663, 16623, 5109, 13427, 27721, -28695, -3884, 27666, -16664, 9448, -17073, 16361, -31418, 13437, -15578, -23554, -16960, 15294, 14469, 6276, 32544, -24611, 7054, -18857, -17993, -31239, 21172, -963"
values_84,13,14,"{14035, 9917, 13534, 20383, -25413, -13504, -27806, -22343, 20262, 11296, 9189, -10090, -10308"
