11,1.3808152512105202e+17,5.579389799146533e+18,-7.196202306220601e+18,8.310775005395479e+18,-6.846301579593405e+17,6.672596303407375e+17,8.1044553224847e+18,3.318814632384246e+16,5.618609055949393e+18,8.598800571633257e+18,-4.067916373096996e+17,5.165251917054228e+18,-1.1100147809325286e+18,-5.678374283332621e+18,7.227660841676731e+18,-6.20698641637297e+18,2.0416074100784914e+18,6.290632113641135e+18,-4.192151205881623e+18,1.0563231571645532e+18,6.452706737326183e+18,3.532775317015912e+18,-6.065857844846644e+18,6.075704764706596e+18,8.143075449816577e+18,-3.000866361095426e+18,-7.295656386125666e+18,-7.536141494936771e+18,5.397074797650368e+17,4.2027900778371113e+18,0.0,0.0
19,-8.329434969501511e+18,-5.910246969912065e+18,6.13844952187317e+18,-1.6300486031358392e+18,5.793957264238932e+18,-4.435970229349281e+18,-3.8535336563479994e+17,5.408018505547401e+18,-3.886597004731375e+18,-7.137837229852627e+18,1.0095993580706313e+18,-2.299699386952343e+18,-8.30242704638353e+18,7.769891858120957e+18,-6.671724794585534e+18,5.996375764056912e+18,-8.576966674537196e+18,-4.1222826638064676e+18,-4.4089821701767014e+18,-5.261125384737559e+18,6.720052113950823e+18,1.6750233971355784e+16,-7.103601246321646e+18,-1.2931759166035197e+18,-1.4687264087797752e+18,3.4233615982096166e+17,7.834866397061581e+18,7.504740462543438e+18,0.0,0.0,0.0,0.0
12,8.743658383191964e+18,4.0309685084184223e+18,1.5558257478187917e+17,2.1177915103878973e+18,-6.293566258000243e+18,-5.951688826748563e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3.7622466689900257e+18,-4.857928738913661e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,-4.9308313726870445e+17,-8.694803093013088e+18,3.841938176395618e+18,6.922208508345376e+18,-3.0989002919459297e+18,6.012775936097627e+18,-7.800274345306209e+18,-8.992920188573274e+18,5.367008201637589e+17,6.739043555997981e+18,-3.60572389104738e+17,1.5361245577449075e+18,9.245513992749434e+17,1.6524709685799974e+18,-3.982730859918243e+18,6.255905400571095e+16,-3.0663545346151516e+18,-7.275574459257502e+18,-2.5271658527041117e+17,-6.779426970494378e+18,-5.295715381964562e+18,6.649544029580066e+18,-3.521552249020991e+18,4.509778087366792e+18,-1.1735816655259116e+18,-1.0567142158692208e+17,8.237833374428439e+18,-8.083663726774837e+18,4.293890338626132e+18,5.850129133979647e+17,0.0,0.0
5,1.193030117835289e+18,-3.653651351898414e+18,3.2542293128117344e+17,2.1750084622287498e+17,6.284579129274682e+17,4.4637289744907955e+18,8.84650017201441e+18,5.952896266857574e+18,-3.1914574197662474e+18,-6.199385776026224e+18,5.542434769956334e+18,4.490786060636505e+18,-4.359218180686473e+17,-3.8938419917184036e+18,3.9155372365781504e+18,8.955492927593364e+18,2.810228626003065e+18,3.124863027761059e+18,3.262566102163015e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,7.438799717987315e+18,2.278578055804275e+18,-6.229731745757355e+18,-2.0843856915269617e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,-7.570446173271784e+18,-6.092724593901335e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,-8.05493359594445e+18,5.483451926318123e+18,4.1066307794089984e+18,6.688369648101165e+18,8.016877168281615e+18,-1.66609952762209e+18,4.667243008248408e+18,-1.1776376604147574e+18,2.8512300832513623e+18,2.449746393068839e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,4.887046011477407e+18,-1.0954695723348207e+18,-3.530481361899913e+18,-4.413960484374421e+18,-5.874121498766066e+18,-6.4169672742314e+18,5.744017844520333e+18,-5.180010599330564e+18,8.917154887993961e+18,-6.156524321451373e+18,7.350918077884554e+18,-6.639309822955994e+18,4.034780457303032e+18,-8.947498942967085e+18,-9.045368732681849e+18,7.173293921484567e+18,2.0446291843679363e+18,7.408031984297491e+17,2.6883220380299095e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
