inputName,size
11,11
19,2
12,11
38,24
81,24
5,19
40,17
70,11
23,13
72,13
79,30
78,30
87,30
6,8
68,28
69,15
1,20
45,20
33,32
15,3
93,4
24,3
25,32
26,17
48,5
71,23
76,22
7,18
50,15
22,5
4,7
32,3
77,10
91,9
42,13
13,20
41,21
55,28
31,32
66,24
65,27
62,9
21,7
95,20
84,13
58,24
64,10
83,3
94,2
0,3
99,19
96,29
67,6
61,10
43,17
2,10
54,26
30,5
59,6
85,19
74,3
90,22
18,21
52,23
44,29
17,24
36,11
49,6
86,31
37,28
56,30
63,24
35,5
97,32
75,2
57,32
88,2
10,18
53,31
8,30
39,32
47,18
60,19
89,11
51,25
14,28
28,13
16,5
34,31
82,2
46,20
27,21
20,21
9,16
92,10
3,26
98,14
29,2
80,27
73,32
