inputName,size
11,15
19,8
12,18
38,7
81,24
5,9
40,21
70,20
23,16
72,6
79,2
78,17
87,11
6,19
68,8
69,18
1,10
45,13
33,12
15,21
93,25
24,19
25,8
26,25
48,17
71,2
76,9
7,4
50,26
22,25
4,9
32,22
77,7
91,2
42,17
13,15
41,9
55,20
31,9
66,17
65,15
62,5
21,12
95,9
84,26
58,11
64,3
83,18
94,18
0,20
99,21
96,9
67,12
61,25
43,9
2,22
54,23
30,11
59,5
85,23
74,14
90,14
18,12
52,3
44,16
17,23
36,8
49,8
86,4
37,25
56,2
63,26
35,23
97,4
75,18
57,24
88,13
10,20
53,18
8,7
39,17
47,23
60,26
89,17
51,15
14,6
28,12
16,25
34,21
82,18
46,21
27,7
20,21
9,25
92,4
3,9
98,18
29,10
80,8
73,18
