inputName,n
11,15
19,15
12,15
38,29
81,29
5,31
40,13
70,23
23,28
72,23
79,23
78,23
87,29
6,31
68,12
69,12
1,31
45,13
33,29
15,15
93,9
24,28
25,28
26,28
48,13
71,23
76,23
7,31
50,24
22,28
4,31
32,29
77,23
91,9
42,13
13,15
41,13
55,24
31,29
66,12
65,12
62,12
21,28
95,9
84,29
58,24
64,12
83,29
94,9
0,31
99,9
96,9
67,12
61,12
43,13
2,31
54,24
30,29
59,24
85,29
74,23
90,9
18,15
52,24
44,13
17,15
36,29
49,13
86,29
37,29
56,24
63,12
35,29
97,9
75,23
57,24
88,29
10,15
53,24
8,31
39,29
47,13
60,12
89,29
51,24
14,15
28,28
16,15
34,29
82,29
46,13
27,28
20,28
9,31
92,9
3,31
98,9
29,28
80,29
73,23
