inputName,n
values_11,91
values_19,100
values_12,127
values_38,26
values_81,70
values_5,121
values_40,67
values_70,23
values_23,13
values_72,97
values_79,59
values_78,10
values_87,58
values_6,48
values_68,38
values_69,28
values_1,121
values_45,119
values_33,59
values_15,19
values_93,105
values_24,43
values_25,94
values_26,37
values_48,58
values_71,103
values_76,44
values_7,124
values_50,2
values_22,40
values_4,82
values_32,64
values_77,70
values_91,89
values_42,88
values_13,67
values_41,54
values_55,37
values_31,122
values_66,112
values_65,71
values_62,81
values_21,89
values_95,92
values_84,2
values_58,121
values_64,65
values_83,32
values_94,88
values_0,34
values_99,100
values_96,18
values_67,61
values_61,44
values_43,92
values_2,7
values_54,115
values_30,52
values_59,53
values_85,107
values_74,105
values_90,104
values_18,3
values_52,9
values_44,59
values_17,31
values_36,99
values_49,93
values_86,92
values_37,111
values_56,83
values_63,9
values_35,122
values_97,127
values_75,109
values_57,44
values_88,54
values_10,69
values_53,120
values_8,127
values_39,60
values_47,68
values_60,29
values_89,13
values_51,122
values_14,68
values_28,53
values_16,29
values_34,61
values_82,80
values_46,45
values_27,41
values_20,60
values_9,76
values_92,126
values_3,32
values_98,126
values_29,47
values_80,125
values_73,6
