inputName,size
11,6
19,12
12,14
38,14
81,7
5,14
40,20
70,4
23,7
72,8
79,26
78,3
87,21
6,4
68,32
69,18
1,7
45,2
33,8
15,4
93,13
24,19
25,5
26,32
48,29
71,31
76,12
7,14
50,11
22,16
4,18
32,17
77,16
91,5
42,10
13,5
41,17
55,5
31,14
66,15
65,20
62,3
21,12
95,32
84,9
58,31
64,15
83,32
94,2
0,5
99,31
96,28
67,31
61,22
43,2
2,25
54,4
30,4
59,6
85,13
74,17
90,6
18,30
52,24
44,21
17,19
36,24
49,20
86,19
37,10
56,5
63,21
35,28
97,7
75,17
57,4
88,12
10,27
53,4
8,28
39,32
47,28
60,24
89,26
51,10
14,29
28,20
16,5
34,15
82,21
46,8
27,26
20,11
9,6
92,7
3,6
98,11
29,17
80,11
73,19
