inputName,size,a[size]
values_11,2,"{-8185083931461786222, 1906783165845954823"
values_19,13,"{5044175155011094492, 2487319105294267130, 6150301846588147738, -370811493977812713, -721606558878197477, 4238648674557170975, -2894733446221661040, -5395979916233930515, 4220797767969529710, -2283018428067743635, 4607289129544107470, -1058470703447274790, -3458748765801435497"
values_12,26,"{-5601087334766866272, -5866660042051636145, -27419588503117239, -6159562841831555216, -3512576255187300337, -8285382812573205603, -3706627717337387310, 3901153276179012426, -3212182358214678911, -2002664581514956851, -1005648958679837533, -1450649441495908619, 4355656168730250850, 8476729077970757653, -7516492419415294189, -230291426966103870, -4952608208502262053, 9051763438796145987, 8619081851202927155, 4606460148829698022, -1266822573088766314, -2802756082959866244, 2536297073633134534, 6273332424805185073, -988285984108546043, -5031955709970472515"
values_38,9,"{7284392997161666509, -6045485775648793643, -1828029226575451281, 6147648076952460893, 8210409601992932826, 8638186283472297668, 5785496243993742813, 4426541039163915860, -4674605770206671795"
values_81,28,"{3641451963353061737, 2525217114059536256, 3025878831515476865, 5790574266933626767, -2064895342927607709, 8804112237890197778, 4783449220598389304, 922638232549449759, 4317886142657456064, -3799189293029062922, 5294664174605893724, -7662891838728497020, -3742192816026225939, 3790819870173523767, -9195277020935514731, 1742501790846851649, 8827289274188240535, 7958309122563279962, 2080508173150387779, -6633383717716196227, 6843290716035408958, 1238212761429298199, 1026510203790988696, -3561056512706320547, 3359739674373841980, -8537636744834592594, 5278719129271299448, 5576690407880008204"
values_5,28,"{-5735908990935582504, -2882999823821083819, -8634517292355061334, 249950515738744467, -8316181093829526942, -5134159583922533176, 2247744378495543040, 6442186010934734781, -5335561989095128622, -3396824903094103418, -3894091542456970424, 1215364530485815619, -8861898979917037275, 1645157135475840904, -4427995891031950449, -3839409620174570429, 8552898309268845468, 4811036239472813160, 2545607765963678123, 5284510808858329698, -3203536621733813190, -1074234951162765131, 8455056801266672561, -4630543234835251923, 6329536754239810201, -9084444122516007119, 596633139364018520, -2904855788095473655"
values_40,19,"{-2020369266945894021, -5189539709099361031, -8563103459891349982, -3193415641868637125, 5578107458583792422, 7300395403150840833, 4140255083701481429, 8616535099305435451, -2020351220682744730, 2102509885756627731, -7159059927099889098, 8249969750853501159, -2364811688686442794, -5839277565214420836, 8023281626746891061, -5451408466564193500, -9010560918337370260, -8165887328215557447, -8145889280162921175"
values_70,10,"{-673919506521407192, 7015647087490451792, 1685620443535995089, -5609785609014087205, -7635147007401043857, -2171830197072842203, 4557830915152025373, -3686899337588174126, 7374810741762842857, -8488853423055387051"
values_23,13,"{-1699089928363484626, 5930079346179279143, 2908159354004814836, 5688543095892871260, 2547721043101198215, -5612331880288529355, -2807266057334937602, 184168405018746977, -3146320187559919309, -3976929671848433062, -4917829775885756990, -3979197100677548058, -8563623692544573665"
values_72,29,"{6359732753677824979, -8468203990293047660, -1257610747882220702, -6146350799611159519, 72900314836403855, 8633662262279096168, 5010753180552910364, -7224362504658756856, 6363021614176475128, -8922671417300000652, 2742820552822984017, 886559404330573567, -6991256795863847392, 3553916747580858294, -8019636720416331499, 785256204597751093, -2338221474870960492, 5703965986852250799, -6401557875965411936, -7436291008330769039, 2800097009118069351, -8278456516005188127, -8096986600788839767, 1752814142659166204, -1182479754388129069, 4405368404700360523, -1941069441412950768, 2200897107544307971, 1000549824857590997"
