inputName,size
11,11
19,9
12,11
38,12
81,27
5,2
40,4
70,16
23,18
72,32
79,13
78,19
87,21
6,24
68,25
69,24
1,32
45,6
33,24
15,6
93,2
24,13
25,16
26,27
48,23
71,16
76,10
7,15
50,3
22,28
4,30
32,18
77,28
91,7
42,10
13,28
41,30
55,11
31,2
66,16
65,21
62,9
21,20
95,29
84,20
58,20
64,6
83,10
94,26
0,9
99,16
96,30
67,19
61,31
43,17
2,11
54,28
30,2
59,24
85,17
74,16
90,14
18,30
52,20
44,3
17,30
36,32
49,28
86,25
37,30
56,18
63,6
35,31
97,28
75,16
57,18
88,31
10,10
53,31
8,29
39,17
47,26
60,18
89,25
51,22
14,26
28,15
16,8
34,29
82,5
46,28
27,16
20,12
9,26
92,12
3,6
98,10
29,17
80,29
73,21
