inputName,size
11,10
19,32
12,18
38,15
81,30
5,3
40,16
70,26
23,12
72,27
79,9
78,8
87,4
6,19
68,11
69,32
1,13
45,9
33,2
15,11
93,7
24,30
25,28
26,13
48,10
71,2
76,7
7,23
50,13
22,6
4,27
32,32
77,21
91,4
42,28
13,4
41,12
55,11
31,32
66,9
65,4
62,28
21,11
95,14
84,26
58,18
64,20
83,16
94,13
0,2
99,13
96,13
67,14
61,25
43,31
2,26
54,22
30,30
59,16
85,25
74,23
90,21
18,10
52,14
44,20
17,12
36,17
49,26
86,12
37,26
56,25
63,19
35,24
97,21
75,26
57,5
88,8
10,4
53,4
8,6
39,31
47,26
60,7
89,26
51,20
14,24
28,9
16,12
34,4
82,22
46,15
27,24
20,17
9,31
92,25
3,24
98,28
29,15
80,18
73,8
