inputName,n
11,4
19,9
12,12
38,9
81,10
5,6
40,11
70,9
23,14
72,25
79,29
78,3
87,11
6,17
68,29
69,31
1,30
45,5
33,14
15,14
93,18
24,9
25,18
26,28
48,19
71,10
76,10
7,17
50,18
22,3
4,8
32,11
77,8
91,10
42,24
13,22
41,6
55,6
31,28
66,27
65,8
62,10
21,5
95,3
84,22
58,6
64,30
83,18
94,7
0,24
99,24
96,30
67,9
61,29
43,10
2,15
54,16
30,14
59,6
85,21
74,29
90,9
18,28
52,29
44,23
17,9
36,15
49,2
86,16
37,27
56,19
63,28
35,10
97,6
75,20
57,6
88,28
10,21
53,2
8,11
39,6
47,30
60,21
89,18
51,12
14,32
28,19
16,7
34,17
82,5
46,9
27,23
20,8
9,5
92,15
3,16
98,6
29,20
80,15
73,6
