inputName,size,a[size]
values_11,9,"{-1147648208, -1730583516, 1346865773, -402344792, -111871318, -1876699813, 263308070, -226342315, 1116297856"
values_19,13,"{1459348167, 1967914985, 1874569161, -1589908490, 846055059, -1849916505, -1824161357, -843866075, 130961778, 64603233, -501596287, -873304478, 794277655"
values_12,23,"{64667510, -1661848634, -1618498712, -716980817, 1984313948, -743791023, -1592205916, -584626757, -539569321, -595218979, 2121783088, 1844525015, -345297983, -1379778343, 1984574932, 30280258, -810893670, 178007366, 1569256119, -1990383987, -1194517848, -1869825062, -855277364"
values_38,28,"{-231468768, 914140950, -535959947, 406232292, -558418273, -302280601, -1848982404, -1706944524, 334875587, 1402938829, 1905291254, -1674979073, -1368375886, 1537592572, 1780531301, -342447839, -974621234, -1644593853, -101379441, -1670775439, 20672782, 963879934, -818047178, -1271625259, -1447159121, -305912505, -662351284, 1393273484"
values_81,16,"{-2047531495, -1547530616, 1928127009, -395916287, 1604707769, 2056675748, 1186099781, 1949994836, -243455384, -1653038766, 340228249, -1198223842, 1928949723, -1873188717, -1861267285, -779568620"
values_5,14,"{-1238500552, -319280217, -1162857764, -855752156, -1639414503, -312737071, 1206929013, -1007878761, 955823688, -1653385064, 1641715793, 1801618477, 251565668, -608818867"
values_40,11,"{-1493507771, -186359223, -656503587, -1324194687, 733569801, 187660574, 418882218, 550158769, 661475478, 73365549, -392168970"
values_70,26,"{-720592031, 1390825274, 19657072, -605765046, 1863052161, -1557372995, 1193896502, 743707033, 1932929047, -1794119477, 652670146, -716979464, 1823430434, -235024884, -1122727432, -624137208, 946347649, 321863556, 246178489, -574520771, -1442537114, 2004656687, -1304697427, -6936933, -227252294, -749630233"
values_23,12,"{-1440276022, -1811972145, 682910183, 96564950, -1053340664, -135852449, 421577292, 1701682299, 519003676, -396070312, 298362499, 613917725"
values_72,5,"{-1609518189, 312684322, 1800829213, 1442966642, -67249219"
values_79,15,"{-346983469, 1430754641, 1907005995, -1428476343, -960586744, 201439613, 1149462173, 86097436, -13313232, -1604136940, -348676200, 1777345938, 78237338, 2119356755, -1107032724"
values_78,23,"{-1261034207, -2114149079, -1313453950, -194875520, 1391793606, 2071635565, -1755312968, 1501693389, -1939133141, 578549146, -1306988217, 1270972595, 609574720, 1139706146, -2075266782, -608645937, -1898028406, -1009304288, -898134202, -1836761868, -1932748322, 894478516, 1800931637"
values_87,28,"{612293807, -1986585940, 47432091, 1074275128, 305735927, -1978635420, -1087482899, -661919385, 743575375, -608742326, 464227624, 30668029, 891586750, -851093236, 1661732576, -1500372828, 2089980669, 1237509936, -436592796, -1830279286, -1137075519, 1913532413, 245545434, -279503582, 1119498488, -1411252173, -191599468, 1565485534"
values_6,17,"{1361983322, 1424589635, -1521711807, 1184216325, -1900311051, 1872740572, -281141, -1249182986, 1541309096, -993450883, 1437884372, 1680396197, -158336444, -1759510205, 1984578423, 986603379, 576981140"
values_68,32,"{-1423491138, 1375849308, 602934426, -539989542, 458375044, 534351149, -1454893253, 1479108097, 10387116, 1604866387, 1052282357, -552860489, -577232607, -957782990, 1229947336, -309446374, -667469410, -1586179225, -610021603, 75930813, 1109608857, -808212249, -1175329521, 372521314, -1768056249, -823947059, 852431378, -812348904, -1565965087, -1468088736, 1954700523, -730221896"
values_69,19,"{482797507, 606247336, 2094012726, 218509948, 1939337983, -1460119925, -1455415004, 1032979105, 316263824, -743083341, 98611189, 901410135, 865176893, -646530446, 421598810, -1542504101, -569713177, 427527140, 2101809992"
values_1,3,"{951039253, -150340663, 358992755"
values_45,31,"{155247503, -1435815327, 274598107, -1715733958, 1263867549, 1664126110, -1461178726, -1149631671, 1248451637, 255867419, 316550471, -1922126242, -594380169, 1424927614, 992261558, -464709761, -295181925, 50590730, 16025588, 1596912757, -1053973327, 1084139501, 1373568772, 786988722, -1853112240, -766219690, 1382820598, -899206191, 1463157774, 1758504445, 1610909335"
values_33,10,"{-554835928, 1895096944, 992114924, -2072010579, -670041869, -1940769920, -500435369, 1240442858, 1309034250, -707647494"
values_15,24,"{-1838478781, -1100041034, -1524374414, 1995368433, 59580481, 402443302, -387316469, 1619706068, 1871254161, 1314439982, 613889624, -946135125, -1235711843, -378248203, -2069165779, 2007144448, 1098168311, 811276794, -907252083, -1802289620, 309568665, 248907179, -1607244816, -1826954635"
values_93,5,"{-828306862, 1430729780, 329985760, -818563172, -498555210"
values_24,20,"{1082289385, -1585331126, -151225959, 1035146201, -467010304, -506871533, 1333206427, 524473737, -1266850750, 1462040258, 621596205, 1359378842, 1128551814, -709415198, -2011619721, -989230863, 527032693, 394446771, 237451625, 523483870"
values_25,11,"{-1064702201, 919399720, 726682627, -1448178710, 76542015, 1208484752, -1022438137, -2050727410, -1506249343, 1336230977, -564269519"
