inputName,n
values_11,67
values_19,24
values_12,111
values_38,7
values_81,78
values_5,122
values_40,38
values_70,119
values_23,37
values_72,26
values_79,105
values_78,30
values_87,19
values_6,6
values_68,41
values_69,91
values_1,67
values_45,75
values_33,18
values_15,42
values_93,40
values_24,25
values_25,82
values_26,87
values_48,118
values_71,62
values_76,90
values_7,72
values_50,10
values_22,85
values_4,86
values_32,88
values_77,108
values_91,48
values_42,51
values_13,126
values_41,36
values_55,80
values_31,12
values_66,124
values_65,81
values_62,6
values_21,11
values_95,7
values_84,106
values_58,13
values_64,100
values_83,78
values_94,121
values_0,113
values_99,9
values_96,125
values_67,10
values_61,93
values_43,123
values_2,86
values_54,39
values_30,14
values_59,93
values_85,16
values_74,7
values_90,29
values_18,48
values_52,12
values_44,41
values_17,85
values_36,22
values_49,52
values_86,19
values_37,6
values_56,81
values_63,107
values_35,36
values_97,126
values_75,32
values_57,100
values_88,7
values_10,64
values_53,68
values_8,121
values_39,94
values_47,38
values_60,116
values_89,32
values_51,32
values_14,106
values_28,68
values_16,51
values_34,92
values_82,52
values_46,64
values_27,3
values_20,77
values_9,38
values_92,101
values_3,18
values_98,36
values_29,112
values_80,111
values_73,80
