inputName,size
11,24
19,6
12,6
38,13
81,8
5,26
40,13
70,17
23,23
72,17
79,27
78,31
87,26
6,14
68,18
69,15
1,6
45,27
33,23
15,6
93,10
24,7
25,22
26,26
48,8
71,12
76,13
7,12
50,8
22,15
4,19
32,20
77,12
91,11
42,19
13,27
41,2
55,18
31,17
66,19
65,29
62,19
21,19
95,31
84,19
58,21
64,31
83,25
94,16
0,9
99,31
96,32
67,8
61,30
43,26
2,10
54,23
30,19
59,30
85,28
74,9
90,8
18,2
52,20
44,2
17,15
36,26
49,23
86,16
37,5
56,26
63,27
35,15
97,26
75,11
57,12
88,10
10,32
53,11
8,7
39,4
47,28
60,26
89,13
51,29
14,27
28,18
16,31
34,13
82,4
46,32
27,19
20,27
9,32
92,6
3,16
98,21
29,13
80,7
73,14
