inputName,size
11,29
19,16
12,14
38,30
81,24
5,5
40,14
70,9
23,20
72,14
79,24
78,7
87,16
6,2
68,7
69,2
1,12
45,14
33,16
15,15
93,3
24,30
25,32
26,27
48,13
71,25
76,7
7,3
50,14
22,14
4,13
32,25
77,29
91,23
42,23
13,3
41,8
55,20
31,8
66,31
65,21
62,11
21,4
95,13
84,7
58,29
64,32
83,15
94,7
0,2
99,27
96,23
67,21
61,10
43,30
2,20
54,6
30,13
59,16
85,7
74,32
90,7
18,5
52,22
44,12
17,28
36,13
49,25
86,18
37,10
56,4
63,10
35,29
97,15
75,10
57,9
88,16
10,9
53,22
8,21
39,27
47,32
60,29
89,23
51,29
14,13
28,27
16,8
34,15
82,3
46,25
27,13
20,18
9,6
92,23
3,18
98,31
29,11
80,22
73,28
