inputName,n,key,arr[n]
values_11,22,24,"{8036, -19923, -28663, -12765, 26184, 6353, -25510, -9615, 15306, -16570, 21799, -16264, -27528, -20860, 9464, -16721, 9003, -15527, 4093, 25653, -30998, -10583"
values_19,22,14,"{-25399, 3021, -21259, 20944, -803, -25096, -2628, 26524, -11127, -7485, -7785, -16272, -17468, 10008, -30079, 3981, 14140, 7209, -28107, 13485, -28667, 30489"
values_12,22,31,"{-28696, 122, 13025, -28929, -31757, -18515, -15950, -24699, -29017, 20578, 16203, 18717, 14836, 3795, 21435, 2423, -28166, 5580, -18929, -5788, 24687, -21431"
values_38,4,13,"{-7029, -25549, 5781, -8017"
values_81,29,24,"{-18993, 3448, -1923, -25263, 2277, 7119, 20781, 9383, 8704, 8624, -28395, -16191, -23733, -21273, -17608, -3714, -8961, 6648, 15379, -1105, 18384, 3240, -18689, -7272, 12279, -9935, -26948, 30380, 12434"
values_5,19,14,"{17738, -21507, -6168, -5152, 6470, 4034, 12207, 12946, -21078, 9645, -13180, 12120, -13577, -9571, -11954, 30141, -18434, -24259, 9651"
values_40,21,19,"{2017, 32204, -30920, 24904, -14408, -20604, -4841, -6469, 1220, 22093, -27161, 787, 13516, -19952, -13317, 10800, 3902, 32665, -21210, 22156, -16265"
values_70,22,19,"{-22031, -29456, -30982, 30488, 27077, 31114, -22405, 13030, 3100, 25474, 21213, 29894, -15035, -29407, -20641, 24038, -25869, -27569, 1978, 28898, 31041, -1693"
values_23,2,20,"{5299, -15906"
values_72,22,31,"{29331, 19599, 29502, -18839, -17357, 29832, 12761, -5556, 6643, -10596, -25388, -17931, 15539, 7781, -13303, -5737, -23627, -4985, 26501, 30411, 6144, 7536"
values_79,22,14,"{16445, 16150, 1998, -6185, 18696, 30318, -22915, -18246, 5762, 6629, -29289, 16528, 7964, -15660, -694, 3041, 20695, 30623, -26998, 23909, -29354, 1758"
values_78,22,13,"{18794, -14175, 1696, -26841, 23192, 17735, -12882, -3943, -3113, 31801, 16896, 32755, 5685, -20916, -26414, 28787, -7040, -22084, 5114, 8922, -18624, 2616"
values_87,29,25,"{-22663, -2697, 21256, -32642, 8383, 727, 21051, 15808, -7376, 32358, -28296, -27693, 1838, 28888, -28818, -5141, -24945, 14018, 15025, 8850, -15579, -15661, -27597, 31248, 12247, -17625, -15435, -12690, -6895"
values_6,19,24,"{-1980, 6234, 3906, 4867, -31276, 9145, -4395, -19188, -6762, -25226, -3419, -31494, 6812, 18703, 3305, 14281, -24388, 11686, 29150"
values_68,17,13,"{-24662, -24250, -21300, 23434, 14509, -14323, 14104, -3437, -9330, 7371, 20957, -21676, 10414, -20308, -5923, -5969, -24754"
values_69,17,14,"{7098, -12424, -16720, 19697, -1821, 15230, -15903, -13546, 8588, -4129, -10841, 24485, -24417, 25706, -13791, -32020, 30907"
values_1,19,24,"{-25378, -26691, -4191, 1635, -17568, 5669, -20028, -8460, -7819, -29983, 2840, -31471, -21505, 10200, -16098, -8108, 12351, -1947, -29139"
values_45,21,14,"{-22782, -1176, -21317, -14436, 1591, -25052, 31090, -2817, 9245, 31034, -25829, -23915, -10851, 24306, -595, -14949, -12734, 6933, -14456, 10667, -3126"
values_33,4,20,"{-28931, -17405, 10418, 1548"
values_15,22,14,"{32667, 28878, -29594, -29242, -16424, 17528, 32485, -21378, 4007, 28536, 31340, -9768, -4582, 8252, -24238, -22987, -32560, -18190, -23521, 31137, -30304, -26055"
values_93,2,20,"{7128, -2848"
values_24,2,12,"{-7443, 632"
values_25,2,14,"{-9286, 32140"
values_26,2,24,"{2693, -448"
values_48,21,13,"{1876, 12299, 20304, 16667, 5928, 13069, -25950, -7014, -10642, 16183, 29125, 25607, 30994, 4174, -17017, 17008, -25554, 22005, 11240, 29310, -16827"
values_71,22,24,"{9811, 9602, 26772, 7472, 3086, 27753, -7572, -30197, 1304, -13344, 29460, 8634, 22178, -8383, 11269, 27525, -12010, 9024, -12265, -30238, 23204, -1306"
values_76,22,24,"{3311, -12195, 4621, -9833, -795, -31694, -5960, -17833, -17153, 2284, 2794, 5446, -5959, -27014, -24070, 23866, -13558, 22927, -4772, -8519, -25901, -8633"
values_7,19,25,"{27843, -15117, -29791, 12919, -7595, -26623, 7538, -10936, -10151, -29050, 27396, -13947, -23938, 951, 2492, 7158, 3015, 29686, -8246"
values_50,4,19,"{18203, 29836, 15262, -18932"
values_22,2,31,"{-30996, 16443"
values_4,19,12,"{-9968, -20342, 25238, -3441, 17454, 29565, -2162, -26589, -1403, -24588, 24758, 32672, 11167, -24542, 29232, -13345, 2329, 6842, 8426"
values_32,4,31,"{-18713, 13204, -14221, -24603"
values_77,22,25,"{-13879, 23990, 5187, 28031, 9913, -11243, -19324, -5172, 31451, 16996, -13931, 11914, -5830, -25646, 21729, -19417, 143, -7173, 24534, 4380, -20591, -15515"
values_91,2,24,"{31387, -222"
values_42,21,31,"{8397, 15698, -24904, -28531, 10845, -13896, 20608, 8544, 31753, -21831, 28949, -18189, 1379, 11725, -12499, 20397, -5808, 2055, 10018, -29276, -13528"
values_13,22,20,"{26783, 29240, 15812, -15510, -21746, 13858, -4451, -29391, -12435, 14923, -12722, -23947, -11318, 30286, 6136, 15444, 17115, -261, 7144, 22484, -6634, -32286"
values_41,21,24,"{7229, -3316, 5329, 7190, 16574, 8228, -23693, -11209, -21898, -23096, 8282, 17379, 306, 7730, -17520, 25906, 26967, -26900, -5282, 2653, -23207"
values_55,4,14,"{-14191, 21746, -9062, 6059"
values_31,4,24,"{-29965, -20160, -27414, 21261"
values_66,17,24,"{16365, -3628, -8648, 1937, -172, 6008, -23805, 23674, 17851, 3331, 20769, -14664, 15081, -31705, -27106, -32629, -13567"
values_65,17,14,"{13568, -16806, -32675, 24897, 13913, 26422, 31793, -16189, -15283, -3263, 26057, -19194, 62, -19847, 23248, 27078, -31080"
values_62,17,31,"{13496, -11934, -3372, 25421, 20134, 10416, -27672, 6257, 15416, 22111, 9830, -20044, -1221, -24925, 18875, 26671, -7746"
values_21,2,24,"{20503, -143"
values_95,2,14,"{5856, -25147"
values_84,29,12,"{-1399, 382, -12375, -979, 17737, 11243, 16054, -13424, -7033, -27341, -13994, -6787, -1082, -6793, -20385, 9185, -8883, -14773, -6352, 10571, -9683, 14584, -7049, 9659, 29478, -3758, -29898, -27114, -10774"
values_58,4,13,"{-14102, 31193, -6853, -12535"
values_64,17,12,"{3195, -4433, 11448, 29673, -9008, 5168, -3666, -12711, 12378, 3931, 27641, 27352, -9648, 29831, 16355, -23209, -18386"
values_83,29,20,"{25054, 20359, 31611, 135, 6538, -9501, -26515, 25438, -28522, 29539, -17574, 5286, 16498, 18498, 31092, 11231, 10862, -31198, -28756, 13056, 24612, 3355, 10435, -12451, 25930, 27, -24144, 2417, 9667"
values_94,2,12,"{25742, -945"
values_0,19,19,"{-11880, -28547, 14428, 30744, -1902, 10815, -30547, 31380, 24972, -3276, -7855, 6383, 23807, 5868, -28735, -30861, 6512, -653, 16617"
values_99,2,14,"{23193, 21177"
values_96,2,24,"{13944, -27546"
values_67,17,25,"{-3524, 22421, 27118, -24626, 5182, -10603, 22888, -24167, 19521, -3704, -22549, -5303, -6456, -9619, 10571, -5471, -27657"
values_61,17,24,"{-13677, 26841, 3658, 777, -24940, 16854, -22433, -657, 24821, 25901, -19407, -25253, 18326, -7959, -12799, 26198, 13535"
values_43,21,20,"{27685, 21995, 629, 12760, -28909, -18057, 8820, 11728, -1430, 21517, -8426, 31089, -1223, 3839, -10849, -19808, 32040, 13116, 14317, -3805, 24081"
values_2,19,31,"{31490, -20654, 18108, 4895, -27199, -22686, 19189, -7702, 8403, 12922, -8029, 10709, 22858, -19617, -18725, -15135, -30930, 1231, 2325"
values_54,4,12,"{-24581, -25482, -4885, -23860"
values_30,4,19,"{25450, -28928, -27668, -25505"
values_59,4,14,"{-29860, -17557, 29790, -4722"
values_85,29,14,"{-13694, 2364, 21409, 24395, 27942, -29482, 25403, -2219, -19987, -24110, -5173, -24531, 21298, -953, 19464, 970, -32111, 29787, -25832, -26009, 32459, -8032, 12322, 8344, 31988, -6924, -19159, 2981, -31602"
values_74,22,12,"{6201, 3665, -13064, -15930, -385, 9278, 15333, 5645, 10475, 16406, -5490, 6943, 4900, -5829, -15355, 23653, 19972, 28390, 16576, -15628, 11775, 16765"
values_90,2,19,"{-3787, -32435"
values_18,22,13,"{-5866, -702, -32076, 32081, -4801, -30583, -21828, -1533, 23022, -22036, 14242, -27112, 6284, 11554, -3385, -9193, -16607, -29521, 17146, -16298, 7183, -1365"
values_52,4,31,"{-28923, -20594, 19198, -5295"
values_44,21,12,"{-32566, -22056, 3728, 11798, 27672, 28743, -32002, 11542, -15174, 19107, 12952, -4242, -21560, 22499, -8991, 21668, 11147, -12987, -12880, -18353, 5357"
values_17,22,25,"{-4412, -32682, 32241, 3119, -23918, -30539, 4454, 1660, -929, -15221, -23800, -7978, -18662, 32265, -9862, -16399, 32672, -19636, -15777, -29674, -20858, 691"
values_36,4,24,"{18481, 13490, 28346, -25084"
values_49,21,14,"{11196, 17776, -243, 18483, 17564, 13003, 28476, 6664, -22485, 24097, 31511, 31175, -16781, 29858, -32476, 28729, 28851, 31785, 5904, -6741, -16353"
values_86,29,24,"{20840, -25677, 32016, 13820, 16240, -23978, -8039, -26915, -17590, -27475, 6517, 8457, 18440, 19512, -29162, -16786, 12865, -31059, 21575, -28572, -1629, -19333, -16636, -15267, -25201, 3701, 4695, 18271, 24569"
values_37,4,25,"{-4275, 23255, 2007, 23211"
values_56,4,24,"{-17143, 4589, 1973, 8055"
values_63,17,20,"{-1778, 27496, 20338, 20163, 4790, 28745, 23493, 4215, -22876, 26243, 6037, 5392, 21579, -18215, 10983, -28860, 25769"
values_35,4,14,"{32661, -3931, 10957, -21068"
values_97,2,25,"{-2485, 20303"
values_75,22,14,"{22739, 23908, 6556, 2912, 18992, 3834, 23182, -4132, -26058, 10911, -12722, 32167, -10523, -11850, 24937, 20599, -11313, 15862, 8109, 7626, -24759, 23599"
values_57,4,25,"{-1719, 18977, -25040, -24747"
values_88,29,13,"{21054, -626, -7056, 14372, -31950, -32315, -30221, -29610, -14008, -22156, 23818, -4453, -29200, -16716, -24955, 29236, -7399, -16487, 18511, -16933, 28296, 11636, -23737, 623, 14055, -3138, 24238, -22604, 3773"
values_10,22,19,"{-26307, -12248, 7715, 27787, 6287, 25942, 9789, 21928, -24272, -31617, 24496, -31324, -6322, 15814, 29594, -14708, 10847, 4769, -26290, 9551, 26924, 31051"
values_53,4,20,"{2684, 24830, -20967, -11556"
values_8,19,13,"{24394, -29451, 31530, 13952, -2773, 8286, 4121, 493, 64, 14156, 9892, -11832, -1457, 22403, 20999, -30681, 842, 26778, -31814"
values_39,4,14,"{-8493, 7417, 27107, -30929"
values_47,21,25,"{-23998, -21897, -4223, -31879, 17609, -5023, -6767, -14098, 31144, 22541, -9023, -31326, 4804, 5132, -27683, -21106, -11663, 16160, 20534, 6860, -10459"
values_60,17,19,"{15104, 17879, 6846, 18770, 10701, 19561, -10244, 18595, -20252, -32076, -4778, -11822, -4150, -31928, 9114, -3538, -12542"
values_89,29,14,"{29170, -17356, -17202, -5246, 17754, -19193, 17186, -1328, 24036, 19816, -9277, -9315, -9643, -11424, 20296, 18368, 29466, -29970, -329, -9558, -23779, -9257, 4551, 32742, 14035, 631, -27686, -28527, 11315"
values_51,4,24,"{9463, 11670, 28966, -4402"
values_14,22,12,"{3499, 12374, -13281, 30260, -4393, 726, -5532, -6038, 26160, 5696, 13452, 6132, -14908, 29594, -19219, -18004, -15202, 28638, 32393, -10195, 8067, -11710"
values_28,2,13,"{1940, -5242"
values_16,22,24,"{11566, -5445, 11776, -9178, -24572, 25955, 5441, -18250, 2510, -21742, -20296, -11400, 8591, 15916, 154, 8346, 25079, -4972, -15123, 25407, 5667, -557"
values_34,4,12,"{32332, -27422, 27219, 22701"
values_82,29,31,"{-8968, -30627, -26212, -16771, 6839, 2853, -10429, -22901, -15669, 16410, -28025, 1768, 18574, 19489, 14449, -2548, -5514, -29855, -25260, -31020, -9872, -21876, 15001, 25696, -16329, 939, 28065, 2467, -17000"
values_46,21,24,"{5051, 13715, 21060, -32198, 10734, 12695, -17949, 19922, 10438, 20368, 10876, -1194, 17878, -22793, 4510, -30489, -31810, 30614, -28447, -20108, -10045"
values_27,2,25,"{-20986, -57"
values_20,2,19,"{-24958, -26990"
values_9,19,14,"{18066, 7489, 30296, 2527, 22856, -18330, 9146, 28992, 3934, -9444, -6168, -31226, 25107, -15511, -28775, 24685, -13264, 6811, 28473"
values_92,2,31,"{-20001, 14822"
values_3,19,20,"{5082, 20559, 8346, 7977, -31427, 30192, 27004, -15732, 14979, 31127, 18071, -30961, -7195, 21077, -27487, -13198, -24618, 11484, 164"
values_98,2,13,"{23291, -277"
values_29,2,14,"{23318, -4554"
values_80,29,19,"{-17600, -6624, 9055, -10292, 12696, 7804, -27379, 838, 13083, 27545, -17383, -17434, 31974, -22940, -28022, 2109, 533, 7474, -23384, -19027, -13654, 17736, 3165, 2505, -18994, 28470, 20874, -1273, 30892"
