inputName,n
11,91
19,100
12,127
38,26
81,70
5,121
40,67
70,23
23,13
72,97
79,59
78,10
87,58
6,48
68,38
69,28
1,121
45,119
33,59
15,19
93,105
24,43
25,94
26,37
48,58
71,103
76,44
7,124
50,2
22,40
4,82
32,64
77,70
91,89
42,88
13,67
41,54
55,37
31,122
66,112
65,71
62,81
21,89
95,92
84,2
58,121
64,65
83,32
94,88
0,34
99,100
96,18
67,61
61,44
43,92
2,7
54,115
30,52
59,53
85,107
74,105
90,104
18,3
52,9
44,59
17,31
36,99
49,93
86,92
37,111
56,83
63,9
35,122
97,127
75,109
57,44
88,54
10,69
53,120
8,127
39,60
47,68
60,29
89,13
51,122
14,68
28,53
16,29
34,61
82,80
46,45
27,41
20,60
9,76
92,126
3,32
98,126
29,47
80,125
73,6
