inputName,size
11,10
19,13
12,13
38,28
81,23
5,23
40,23
70,14
23,11
72,20
79,27
78,14
87,18
6,12
68,26
69,22
1,10
45,23
33,10
15,11
93,16
24,19
25,20
26,28
48,5
71,28
76,27
7,14
50,9
22,14
4,22
32,20
77,30
91,2
42,3
13,30
41,32
55,27
31,14
66,22
65,28
62,25
21,30
95,19
84,22
58,29
64,26
83,10
94,13
0,32
99,9
96,18
67,2
61,12
43,13
2,30
54,20
30,8
59,8
85,18
74,16
90,20
18,27
52,18
44,11
17,27
36,19
49,10
86,14
37,8
56,17
63,4
35,9
97,24
75,2
57,30
88,30
10,22
53,29
8,30
39,26
47,18
60,8
89,19
51,18
14,3
28,26
16,20
34,10
82,13
46,23
27,32
20,15
9,32
92,29
3,29
98,9
29,18
80,6
73,17
