inputName,text,data,bss
values_11,76,15,0
values_19,76,14,0
values_12,76,32,0
values_38,76,24,0
values_81,76,15,0
values_5,76,31,0
values_40,76,9,0
values_70,76,5,0
values_23,76,11,0
values_72,76,11,0
values_79,76,32,0
values_78,76,18,0
values_87,76,12,0
values_6,76,16,0
values_68,76,14,0
values_69,76,32,0
values_1,76,6,0
values_45,76,17,0
values_33,76,5,0
values_15,76,20,0
values_93,76,13,0
values_24,76,20,0
values_25,76,8,0
values_26,76,5,0
values_48,76,11,0
values_71,76,25,0
values_76,76,8,0
values_7,76,22,0
values_50,76,27,0
values_22,76,23,0
values_4,76,27,0
values_32,76,15,0
values_77,76,18,0
values_91,76,25,0
values_42,76,27,0
values_13,76,24,0
values_41,76,29,0
values_55,44,2,0
values_31,76,10,0
values_66,76,13,0
values_65,76,31,0
values_62,76,21,0
values_21,76,26,0
values_95,76,32,0
values_84,76,10,0
values_58,76,29,0
values_64,76,13,0
values_83,76,13,0
values_94,76,24,0
values_0,76,7,0
values_99,76,23,0
values_96,76,18,0
values_67,76,25,0
values_61,84,3,0
values_43,76,6,0
values_2,76,16,0
values_54,76,4,0
values_30,76,23,0
values_59,76,8,0
values_85,76,19,0
values_74,76,16,0
values_90,76,22,0
values_18,76,27,0
values_52,76,10,0
values_44,76,24,0
values_17,76,32,0
values_36,76,29,0
values_49,76,29,0
values_86,76,11,0
values_37,76,17,0
values_56,76,17,0
values_63,76,9,0
values_35,76,9,0
values_97,76,22,0
values_75,76,21,0
values_57,76,18,0
values_88,76,11,0
values_10,76,30,0
values_53,76,30,0
values_8,76,32,0
values_39,76,16,0
values_47,76,19,0
values_60,76,11,0
values_89,76,28,0
values_51,76,28,0
values_14,76,30,0
values_28,76,16,0
values_16,76,19,0
values_34,76,5,0
values_82,76,19,0
values_46,76,25,0
values_27,76,28,0
values_20,76,30,0
values_9,76,29,0
values_92,76,30,0
values_3,76,25,0
values_98,76,25,0
values_29,76,30,0
values_80,76,24,0
values_73,76,19,0
