inputName,size
11,18
19,28
12,11
38,17
81,8
5,19
40,28
70,25
23,7
72,30
79,7
78,14
87,15
6,3
68,16
69,11
1,30
45,20
33,12
15,32
93,24
24,11
25,7
26,18
48,5
71,16
76,6
7,5
50,22
22,20
4,14
32,28
77,20
91,15
42,20
13,24
41,24
55,31
31,29
66,26
65,7
62,2
21,13
95,18
84,3
58,5
64,8
83,28
94,8
0,18
99,8
96,20
67,32
61,9
43,31
2,3
54,16
30,17
59,29
85,4
74,8
90,6
18,17
52,29
44,31
17,19
36,31
49,16
86,21
37,2
56,26
63,4
35,6
97,9
75,4
57,18
88,13
10,24
53,14
8,4
39,3
47,23
60,9
89,12
51,26
14,4
28,14
16,12
34,25
82,23
46,30
27,10
20,23
9,32
92,3
3,11
98,18
29,32
80,17
73,4
