inputName,n
11,32
19,31
12,21
38,30
81,30
5,20
40,18
70,9
23,10
72,32
79,18
78,5
87,30
6,28
68,10
69,24
1,4
45,16
33,7
15,9
93,23
24,25
25,16
26,32
48,32
71,22
76,31
7,22
50,22
22,25
4,18
32,2
77,26
91,12
42,4
13,3
41,14
55,28
31,21
66,24
65,19
62,18
21,29
95,32
84,2
58,28
64,17
83,4
94,32
0,22
99,26
96,10
67,22
61,9
43,10
2,27
54,4
30,8
59,26
85,32
74,20
90,8
18,24
52,16
44,22
17,15
36,22
49,9
86,5
37,32
56,21
63,2
35,15
97,14
75,11
57,15
88,24
10,7
53,22
8,14
39,16
47,26
60,25
89,22
51,32
14,18
28,4
16,2
34,5
82,22
46,22
27,22
20,2
9,18
92,31
3,26
98,16
29,7
80,19
73,24
