inputName,n
values_11,1363487904
values_19,2069018028
values_12,713516848
values_38,1397941474
values_81,668953590
values_5,1642264398
values_40,1503203277
values_70,713291907
values_23,573551586
values_72,1879696767
values_79,1970112356
values_78,93767947
values_87,1674471807
values_6,867283326
values_68,528620861
values_69,82076844
values_1,366697468
values_45,981022283
values_33,1390410972
values_15,606890757
values_93,795198441
values_24,1796019740
values_25,724647765
values_26,800953560
values_48,1865117697
values_71,186291198
values_76,170323587
values_7,1183236164
values_50,801406206
values_22,1307611467
values_4,1459821372
values_32,1854573185
values_77,777160481
values_91,1278187744
values_42,208254948
values_13,2069286045
values_41,915753672
values_55,1120523102
values_31,441865203
values_66,1417649015
values_65,1287340293
values_62,1968709368
values_21,1221887622
values_95,768677203
values_84,1860226853
values_58,1982566204
values_64,453515670
values_83,1861353949
values_94,1486485672
values_0,1949920743
values_99,78758568
values_96,1449479945
values_67,505104770
values_61,1549320703
values_43,1070362966
values_2,1109475814
values_54,1980095569
values_30,1118809692
values_59,2016275999
values_85,29899696
values_74,1622283924
values_90,1484621833
values_18,1667664185
values_52,1685513896
values_44,1546556465
values_17,457579318
values_36,1060761347
values_49,652109428
values_86,2076062836
values_37,684093668
values_56,1663330590
values_63,452227270
values_35,189048535
values_97,1700502069
values_75,346292058
values_57,530433985
values_88,389669306
values_10,618858782
values_53,1989967354
values_8,1470824517
values_39,163750222
values_47,1237059855
values_60,982818654
values_89,465465588
values_51,1904024932
values_14,1325131349
values_28,496681168
values_16,1271163654
values_34,1498293735
values_82,1900986297
values_46,1622584258
values_27,19855867
values_20,231385854
values_9,1570224796
values_92,1469338053
values_3,1601555729
values_98,107884568
values_29,753528587
values_80,1263335520
values_73,1456605158
