inputName,n
11,941768106
19,2065580200
12,892294111
38,1835558954
81,878638329
5,1470064616
40,878629350
70,2035026752
23,686866227
72,321042833
79,1918648859
78,1146988735
87,988404279
6,2127755543
68,1208564718
69,374485751
1,764642227
45,2143446977
33,581019620
15,664681828
93,1788462082
24,1090803987
25,1988380732
26,1340136675
48,1992765937
71,1469985263
76,1725907615
7,255337460
50,376094477
22,1915625723
4,277103908
32,586126212
77,399355057
91,2121947345
42,296823886
13,1714566637
41,372703325
55,750567090
31,1288156201
66,435567872
65,1955841155
62,419765756
21,1843386411
95,1836395746
84,2120848833
58,257721276
64,1665604110
83,1544880373
94,936498744
0,1504155575
99,976439183
96,372897290
67,421158932
61,1455090004
43,277688572
2,232967804
54,1816155824
30,760176202
59,1519004871
85,121974734
74,734054699
90,22404673
18,829525364
52,1169127465
44,1809737143
17,861862081
36,1774483201
49,1462520329
86,1921878390
37,1194876801
56,901260637
63,1995553071
35,1825494994
97,1472162819
75,1783848260
57,1281105709
88,470360153
10,1505758181
53,1422962695
8,339549945
39,764347859
47,1033444874
60,58758681
89,1680709687
51,37149086
14,1889824350
28,341274262
16,897701489
34,240769221
82,900437753
46,995252867
27,712641284
20,735845168
9,348881669
92,281601942
3,1726239636
98,121830897
29,1552429938
80,1309042881
73,1131062966
