inputName,n
11,18
19,21
12,17
38,15
81,14
5,21
40,7
70,19
23,4
72,4
79,23
78,29
87,20
6,3
68,8
69,16
1,21
45,8
33,12
15,3
93,17
24,29
25,26
26,13
48,18
71,31
76,21
7,30
50,7
22,31
4,31
32,19
77,10
91,24
42,27
13,4
41,27
55,31
31,8
66,6
65,28
62,22
21,28
95,30
84,30
58,27
64,18
83,14
94,16
0,18
99,14
96,7
67,5
61,15
43,11
2,12
54,16
30,11
59,27
85,22
74,30
90,30
18,7
52,31
44,10
17,16
36,2
49,15
86,3
37,17
56,9
63,8
35,28
97,30
75,18
57,3
88,3
10,8
53,6
8,27
39,24
47,4
60,27
89,5
51,16
14,9
28,19
16,19
34,13
82,19
46,20
27,6
20,4
9,4
92,17
3,21
98,15
29,4
80,7
73,19
