inputName,size
11,12
19,11
12,5
38,18
81,12
5,21
40,12
70,12
23,26
72,5
79,11
78,18
87,3
6,6
68,18
69,11
1,12
45,21
33,26
15,21
93,26
24,19
25,21
26,6
48,18
71,12
76,6
7,3
50,12
22,5
4,19
32,5
77,3
91,12
42,5
13,26
41,12
55,21
31,12
66,6
65,21
62,5
21,12
95,21
84,19
58,18
64,19
83,26
94,19
0,12
99,11
96,6
67,3
61,12
43,26
2,5
54,19
30,12
59,11
85,21
74,19
90,12
18,18
52,5
44,19
17,3
36,6
49,11
86,6
37,3
56,6
63,26
35,21
97,3
75,21
57,3
88,18
10,12
53,26
8,18
39,11
47,3
60,12
89,11
51,12
14,19
28,18
16,6
34,19
82,5
46,6
27,3
20,12
9,11
92,5
3,26
98,18
29,11
80,12
73,26
