inputName,size
11,11
19,16
12,28
38,10
81,8
5,15
40,25
70,19
23,11
72,15
79,5
78,22
87,8
6,29
68,13
69,26
1,21
45,15
33,7
15,24
93,32
24,8
25,19
26,10
48,29
71,18
76,4
7,23
50,3
22,13
4,3
32,7
77,11
91,17
42,19
13,5
41,17
55,30
31,32
66,10
65,8
62,3
21,20
95,19
84,25
58,20
64,21
83,2
94,30
0,23
99,11
96,15
67,4
61,2
43,12
2,26
54,7
30,5
59,9
85,18
74,30
90,22
18,30
52,21
44,13
17,21
36,10
49,32
86,22
37,16
56,4
63,9
35,11
97,2
75,7
57,17
88,16
10,3
53,23
8,3
39,31
47,15
60,8
89,11
51,28
14,11
28,31
16,30
34,14
82,19
46,24
27,22
20,8
9,16
92,20
3,20
98,20
29,18
80,21
73,19
