inputName,size
11,16
19,25
12,3
38,20
81,24
5,20
40,25
70,23
23,10
72,19
79,29
78,8
87,13
6,2
68,5
69,5
1,21
45,23
33,26
15,10
93,23
24,29
25,18
26,31
48,16
71,27
76,14
7,15
50,27
22,2
4,11
32,29
77,17
91,21
42,31
13,20
41,6
55,24
31,24
66,28
65,27
62,27
21,32
95,7
84,8
58,21
64,4
83,7
94,22
0,31
99,18
96,20
67,25
61,31
43,14
2,19
54,10
30,9
59,15
85,6
74,5
90,19
18,18
52,31
44,21
17,29
36,7
49,17
86,22
37,21
56,22
63,10
35,3
97,29
75,28
57,19
88,23
10,18
53,6
8,23
39,14
47,22
60,4
89,6
51,24
14,18
28,20
16,16
34,10
82,16
46,21
27,12
20,5
9,13
92,32
3,3
98,17
29,14
80,19
73,32
