inputName,size
11,23
19,11
12,5
38,18
81,23
5,16
40,21
70,21
23,26
72,5
79,11
78,18
87,23
6,26
68,18
69,11
1,23
45,16
33,26
15,16
93,26
24,32
25,16
26,26
48,18
71,23
76,26
7,23
50,21
22,5
4,32
32,5
77,23
91,23
42,5
13,26
41,23
55,16
31,23
66,26
65,16
62,5
21,23
95,16
84,32
58,18
64,32
83,26
94,32
0,21
99,11
96,26
67,23
61,23
43,26
2,5
54,32
30,21
59,11
85,16
74,32
90,21
18,18
52,5
44,32
17,23
36,26
49,11
86,26
37,23
56,26
63,26
35,16
97,23
75,16
57,23
88,18
10,21
53,26
8,18
39,11
47,23
60,21
89,11
51,23
14,32
28,18
16,26
34,32
82,5
46,26
27,23
20,21
9,11
92,5
3,26
98,18
29,11
80,21
73,26
