inputName,n
11,95
19,67
12,116
38,118
81,29
5,50
40,82
70,28
23,118
72,68
79,59
78,85
87,78
6,48
68,57
69,24
1,90
45,112
33,25
15,111
93,57
24,44
25,77
26,76
48,69
71,97
76,116
7,99
50,32
22,124
4,112
32,40
77,25
91,20
42,57
13,75
41,17
55,14
31,56
66,102
65,119
62,83
21,48
95,111
84,5
58,53
64,97
83,25
94,9
0,89
99,24
96,44
67,66
61,24
43,62
2,30
54,123
30,21
59,33
85,95
74,38
90,114
18,126
52,79
44,111
17,118
36,48
49,20
86,63
37,67
56,105
63,84
35,27
97,118
75,105
57,120
88,116
10,34
53,60
8,108
39,79
47,16
60,29
89,59
51,42
14,76
28,42
16,44
34,93
82,65
46,47
27,75
20,78
9,91
92,57
3,102
98,92
29,105
80,50
73,68
