inputName,n
11,26
19,31
12,12
38,24
81,11
5,4
40,23
70,5
23,9
72,10
79,26
78,6
87,23
6,20
68,27
69,15
1,30
45,6
33,17
15,16
93,11
24,3
25,15
26,6
48,32
71,24
76,22
7,14
50,29
22,9
4,6
32,27
77,9
91,19
42,30
13,25
41,9
55,18
31,11
66,29
65,20
62,9
21,6
95,3
84,26
58,5
64,28
83,6
94,4
0,32
99,4
96,31
67,9
61,18
43,16
2,29
54,15
30,5
59,30
85,22
74,29
90,20
18,22
52,25
44,4
17,7
36,29
49,22
86,10
37,5
56,7
63,5
35,30
97,14
75,29
57,11
88,15
10,18
53,29
8,17
39,29
47,17
60,2
89,8
51,25
14,10
28,5
16,7
34,12
82,18
46,15
27,9
20,26
9,2
92,10
3,32
98,14
29,3
80,25
73,11
