inputName,size,a[size]
values_11,25,"{-840511541, -1584102014, -1087199766, 879870793, -1289226508, 1002156693, -1353478335, 35151334, 1576205473, -1170299524, 38164613, -282501953, -169561421, -1203083284, 535998932, -94065648, -6011772, -1216337612, -559544279, -765288924, 1409096189, 1436589548, 1482387360, -1948193175, 277954968"
values_19,25,"{-1469445796, 102469678, 2127223074, 709236740, 1872285494, -1862014162, -480725661, -425463169, 314264770, 23282250, -924083500, -6462152, -518848708, 1017715996, 190910936, 788524282, -1600587577, 1527487004, 1810583149, 2139081483, 2121478316, -1220455973, -1333463759, -1661874737, 314162498"
values_12,14,"{-1268599334, -1733500572, -1314269170, -980666607, 576388651, 1265790611, 1782759746, 1038574234, -695130300, 511267707, 722792959, 845137605, -1248103231, 145388564"
values_38,32,"{1057043779, -1525881487, -354675051, -218082675, -368977822, -264081633, 943684787, -1132752214, 1179285133, -1068052055, 2056224329, 1029778023, 1110427491, -1564862700, -705202644, -1355107129, -5141846, 1864510994, 493600023, -1115505805, -317432588, 651570723, 567953753, 2053442201, -1679885447, 720704942, -396540418, -1701484579, -24640333, -820437884, 889473423, 205590246"
values_81,22,"{1516333223, 1489866622, 766303032, -1434337123, -1890893872, -524004954, -1913718665, 1726148483, -566657561, 1069342741, 1097699215, -866807840, 1924650615, 666162402, 936015976, 956297742, -1545484179, -524837275, 1279096508, 2011061200, -1050578862, 2013103722"
values_5,7,"{1676565914, -338310254, 656043743, -3715915, 1381413764, 1539000157, 794407913"
values_40,14,"{-1278519715, -479960431, 359474437, 1010786537, -1449525390, 844983435, 963527844, -1894014404, 1579241579, -1703541688, -668223065, 1787074005, 1003845958, -1095682733"
values_70,22,"{-244012181, 1605703517, -373164529, 1984535696, 1892255690, -574055332, -667781105, 2000174053, -633873758, -1471859213, -167247047, 641607862, -1927122471, 874486565, 1917351476, -768249116, -1434769877, 822227532, -1497262378, 356179912, -197364262, -683436605"
values_23,31,"{-2143810721, 369757665, 1734431724, 839096084, -870649944, 1455620944, -851042498, 1506866791, 1144419194, -1739233, 1806643929, -178769203, 423756886, -2037779856, 608245156, 142107112, 1751726670, 1159771607, -1328018930, 892976862, -1131758658, -1280147569, -751465493, -1990802467, -1301121420, 656364903, -1213918832, 746911004, 1380009116, -1468408763, 313332369"
values_72,18,"{-408717268, -1187067772, 739523610, 814808923, 178540720, -1842686721, 290013553, 2109222527, 2009633204, 1500363387, 199371396, -932591322, 1132687816, 1115379902, -303168238, 550537744, -1584876402, 315402777"
values_79,18,"{685222893, 747934438, -970537208, 1135020213, -1295581339, -1887134243, -1623816673, 566662272, -2076949620, -706840973, 1042887547, -1708750643, 2075182692, -867203187, 857664835, -766093224, -1284608313, -883659994"
values_78,27,"{166501573, -781336179, 1119909969, 461736072, -100946618, 113829680, -892715350, 1308029899, 1497483872, -2038786969, 1927220005, -507140763, 1190038167, -948680378, 214185328, 1492595079, -2059359042, -236252480, 1962425876, 1518456595, -1778732463, -440924715, -1537782936, 1245595566, -1018828698, 748032152, -216382515"
values_87,5,"{-1700334986, -923269093, -2102773992, -1858027456, -412573216"
values_6,30,"{2102873675, 79686849, -1491447530, -1487572568, -1940046352, -9902577, -101672471, -2040406754, 35195001, -1432844037, -1644361355, 447940477, 143754203, -1105525606, -1706873200, 2032384371, -1631564597, 1339945030, -363464167, 984643931, 179492727, 489043581, -1876180289, -679445983, 1216671147, 579526319, 877996231, -1605740524, -219829640, 728259504"
values_68,28,"{877378090, -575156712, -1115629506, 161965651, 1092298464, 1272560939, 265039995, -2000073980, -1214103360, -1450849106, -166119467, 25796669, -1006476797, -1605547982, 324967796, -1349272344, -368309991, 548264147, -711831397, -1644212122, 1555338350, 1045749715, 1043941212, 963390203, 975037097, 1835150357, 1223924844, -837114928"
values_69,11,"{-328927524, 2059729845, 269769568, -1517674791, -785640838, 1718751298, 2043271165, 1270025575, 578904142, -1956619658, 1604947353"
values_1,17,"{-1913225781, 826382912, 6564553, -2131239261, 1151429334, 1128541547, -1949417417, -989645553, 288343035, -537836214, 4631342, -1698812826, -2043984081, 188150563, 1236030968, -921739412, -1661200010"
values_45,31,"{2114186161, -1414784184, -924670512, 2039131652, -1736009267, 2043193270, 305405171, 2061740492, -1045832134, -667681318, 43270376, 1725902183, -170542969, -918454512, -797840346, -647322218, -2006891162, -2098965307, -1231728993, 1430171908, -743316103, -930119380, 108830903, 1290777950, 1572087120, 401859239, -255102538, -350288205, -395305547, -1339089536, -1939884740"
values_33,7,"{-342179121, 1337513649, -412905602, -513704659, -981981727, 809515755, -1146830625"
