inputName,size
11,11
19,21
12,9
38,23
81,27
5,17
40,7
70,21
23,24
72,13
79,28
78,28
87,5
6,4
68,29
69,10
1,15
45,29
33,19
15,8
93,32
24,17
25,29
26,4
48,18
71,11
76,18
7,26
50,20
22,26
4,28
32,17
77,13
91,3
42,17
13,27
41,4
55,4
31,28
66,24
65,9
62,32
21,20
95,26
84,11
58,26
64,9
83,22
94,28
0,2
99,4
96,10
67,20
61,2
43,30
2,5
54,12
30,15
59,27
85,17
74,30
90,26
18,11
52,9
44,18
17,22
36,23
49,22
86,30
37,28
56,32
63,17
35,26
97,15
75,7
57,31
88,4
10,5
53,5
8,11
39,11
47,32
60,5
89,26
51,25
14,4
28,16
16,25
34,7
82,9
46,9
27,30
20,15
9,5
92,2
3,5
98,26
29,29
80,28
73,28
