inputName,size
11,2
19,7
12,31
38,4
81,13
5,11
40,19
70,12
23,7
72,32
79,8
78,4
87,20
6,14
68,17
69,19
1,10
45,32
33,19
15,9
93,13
24,20
25,28
26,13
48,21
71,4
76,7
7,21
50,9
22,24
4,26
32,31
77,9
91,17
42,30
13,16
41,16
55,4
31,6
66,20
65,28
62,29
21,9
95,10
84,5
58,32
64,4
83,32
94,2
0,14
99,5
96,10
67,21
61,21
43,15
2,26
54,21
30,6
59,17
85,8
74,2
90,14
18,31
52,3
44,24
17,11
36,5
49,22
86,3
37,18
56,13
63,31
35,26
97,2
75,3
57,15
88,29
10,3
53,14
8,25
39,27
47,6
60,7
89,29
51,31
14,20
28,7
16,13
34,3
82,3
46,18
27,20
20,2
9,11
92,2
3,8
98,11
29,14
80,10
73,24
