id,clockCycles,assemblyInstr,cacheHit,cacheHitInstr,cacheHitData,MOPS,MIPS,MFLOPS,cInstr,cGimple,cReleaseSSA,cOptimized,LineExe,BranchesExe,OnceEe,CallExe,cc4cs,cc4ir,cc4ssa,cc4opt
values_11,4497,1489,85.3,86.3,56.9,16.56,15.47,1.09,110,293,213,151,100.00,100.00,100.00,100.00,40.882,15.348,21.113,29.781
values_19,4543,1507,85.4,86.5,56.9,16.59,15.40,1.19,120,321,233,165,100.00,100.00,100.00,100.00,37.858,14.153,19.498,27.533
values_12,4704,1571,86.0,87.0,56.9,16.70,15.18,1.52,155,419,303,214,100.00,100.00,100.00,100.00,30.348,11.227,15.525,21.981
values_38,4543,1507,85.4,86.5,56.9,16.59,15.40,1.19,120,321,233,165,100.00,100.00,100.00,100.00,37.858,14.153,19.498,27.533
values_81,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,60,153,113,60,100.00,100.00,100.00,100.00,64.533,25.307,34.265,64.533
values_5,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,60,153,113,60,100.00,100.00,100.00,100.00,64.533,25.307,34.265,64.533
values_40,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,85,223,163,85,100.00,100.00,100.00,100.00,45.553,17.363,23.755,45.553
values_70,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,85,223,163,85,100.00,100.00,100.00,100.00,45.553,17.363,23.755,45.553
values_23,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,65,167,123,65,100.00,100.00,100.00,100.00,59.569,23.186,31.480,59.569
values_72,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,30,69,53,30,100.00,100.00,100.00,100.00,129.067,56.116,73.057,129.067
values_79,4752,1589,86.2,87.2,56.9,16.72,15.11,1.61,165,447,323,228,100.00,100.00,100.00,100.00,28.800,10.631,14.712,20.842
values_78,4497,1489,85.3,86.3,56.9,16.56,15.47,1.09,110,293,213,151,100.00,100.00,100.00,100.00,40.882,15.348,21.113,29.781
values_87,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,55,139,103,55,100.00,100.00,100.00,100.00,70.400,27.856,37.592,70.400
values_6,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,65,167,123,65,100.00,100.00,100.00,100.00,59.569,23.186,31.480,59.569
values_68,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,80,209,153,80,100.00,100.00,100.00,100.00,48.400,18.526,25.307,48.400
values_69,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,85,223,163,85,100.00,100.00,100.00,100.00,45.553,17.363,23.755,45.553
values_1,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,80,209,153,80,100.00,100.00,100.00,100.00,48.400,18.526,25.307,48.400
values_45,4636,1545,85.8,86.8,56.9,16.66,15.28,1.38,140,377,273,193,100.00,100.00,100.00,100.00,33.114,12.297,16.982,24.021
values_33,4488,1480,85.2,86.2,56.9,16.49,15.45,1.04,105,279,203,144,100.00,100.00,100.00,100.00,42.743,16.086,22.108,31.167
values_15,4497,1489,85.3,86.3,56.9,16.56,15.47,1.09,110,293,213,151,100.00,100.00,100.00,100.00,40.882,15.348,21.113,29.781
values_93,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,50,125,93,50,100.00,100.00,100.00,100.00,77.440,30.976,41.634,77.440
values_24,4452,1472,85.1,86.2,56.9,16.53,15.54,0.99,100,265,193,137,100.00,100.00,100.00,100.00,44.520,16.800,23.067,32.496
values_25,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,55,139,103,55,100.00,100.00,100.00,100.00,70.400,27.856,37.592,70.400
values_26,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,95,251,183,95,100.00,100.00,100.00,100.00,40.758,15.426,21.158,40.758
values_48,3872,1304,84.5,86.1,48.3,16.84,16.84,0.00,75,195,143,75,100.00,100.00,100.00,100.00,51.627,19.856,27.077,51.627
values_71,4589,1525,85.6,86.6,56.9,16.62,15.33,1.29,130,349,253,179,100.00,100.00,100.00,100.00,35.300,13.149,18.138,25.637
