inputName,size
11,19
19,18
12,17
38,19
81,25
5,21
40,11
70,20
23,18
72,23
79,26
78,7
87,23
6,24
68,26
69,20
1,22
45,18
33,13
15,24
93,4
24,25
25,10
26,12
48,13
71,9
76,11
7,12
50,2
22,14
4,21
32,2
77,9
91,17
42,14
13,12
41,12
55,15
31,2
66,12
65,11
62,17
21,11
95,16
84,4
58,17
64,7
83,12
94,3
0,7
99,17
96,26
67,17
61,14
43,19
2,13
54,9
30,11
59,23
85,13
74,23
90,24
18,21
52,5
44,19
17,19
36,12
49,24
86,17
37,21
56,17
63,22
35,5
97,25
75,17
57,18
88,9
10,18
53,11
8,11
39,6
47,6
60,12
89,5
51,20
14,20
28,20
16,23
34,19
82,25
46,8
27,15
20,5
9,22
92,26
3,15
98,8
29,4
80,17
73,16
