inputName,size,a[size]
values_11,8,"{32818329, 760191597, 1185826135, 218013749, -1741243553, 1854757475, -1819451529, 430140498"
values_19,32,"{-1885259084, 1627022892, -1422395668, -1692101357, -1219767750, 1749599940, -1758095028, -1761857558, 571671241, 2099661507, -1470961732, 100802762, 550987775, 985205924, 723303027, -1946157047, 836479193, -791344077, -825806063, -1385192425, -304328028, -1922369667, -1087019410, -484969447, -903849090, 80191992, -387678494, -1114473333, -1578578642, -400873711, -1127462287, 122071914"
values_12,16,"{49631594, -409817406, -1381102035, 1892240542, -1730809533, 56127706, 317428424, 402807838, -601803493, -1985938621, -968024986, 1477015287, 1964030171, 1011485362, 1690453340, 1212788762"
values_38,11,"{-1136924425, 50442070, 1500725189, 332099675, -1914360410, 1079359009, 902271590, 652796479, 1519558664, 842437962, -820952517"
values_81,22,"{1484417098, -694266869, 954512907, 357684514, -1127350036, -1072765168, -1287300320, 744535901, -1035172965, 1074416224, -1212746026, 859218871, 2137233401, 755447057, 1947186618, 501798825, -1189106760, 773143974, -1476419203, 1973233073, 804009539, -1192595677"
values_5,25,"{-1467706566, 581759114, 2140209013, 470320069, -433296301, -1154699400, -1406255813, -636300552, 1890558157, -494565964, -1635764184, 1766900284, -354142986, 472455442, 1921173463, -1700848514, -1535536577, 2117531099, 377086441, 900462603, 551152989, -1460286300, 1530721670, 921791618, -812353246"
values_40,18,"{153634205, -928391049, -1710477967, -1439660197, -1670982638, -457368353, 1666486655, -1924224396, 1029047563, -1091003517, -96971763, 667205536, 1143931190, 757878954, -1291080116, -1931138840, -646890609, -977037888"
values_70,28,"{-2090715853, -818733976, -1438362538, 1745050179, 1907261397, -85462847, -329940131, -626247599, 1964136501, 2118733599, -577020458, 1236054175, -1431038429, -1112030463, -1959347885, 996956401, -880173891, 994482763, -2081739242, 845528794, 388128156, 573479751, -277944081, 1823620950, -2042698331, 433218836, -1391859081, 939127989"
values_23,32,"{576375349, -279010865, 1871136668, 1826805154, -1054839181, -1312211120, 1209882873, -835402004, 15619488, -1545605097, 962510798, 1765608927, 1039054074, 40745485, 1758865987, 630105343, 1811677758, 488444357, 1388415741, 70179931, 2066669161, 1794947314, 121779567, 945564585, -6487290, 1669732468, -1917607043, 1205661380, 1857582385, 1466500021, -1952557566, 577071945"
values_72,10,"{-1440543047, -1479929418, 2105066348, 727467884, 584986094, -1479006597, -621877558, 51414536, 352158625, -2072315842"
values_79,24,"{-712752693, 1088466839, 1848121373, 1786465738, 1827849622, 1313190740, 1694736620, 1909490879, 639883719, 32542096, -592591739, 1457689279, 1976911228, -202017907, 1565546284, 2063554427, -552884631, -1234613633, -565017957, -942362352, 1976642070, 2002685610, 2099625847, 638815638"
values_78,22,"{-1474962868, -148580737, -1699907985, 47291942, -2136805870, -447171614, -687449528, 2024560464, -1298160198, 1487419368, -1526708857, -689738007, -1310746657, -2041603986, 1117465122, 684167393, -1718983623, 859860921, 1555141292, -2122144280, -801113852, 1222485539"
values_87,23,"{-1720435533, -1944531738, -179451168, 301697285, 799932293, -709481819, -709935995, 285216098, -1342726949, -759909274, -1135066772, -1846370642, 1456563931, 695709543, -1898408572, 477648318, -284828521, 1874653488, -304223162, -1679648652, -978427571, -1676152890, 800736918"
values_6,22,"{-1195259974, 1438777957, 1099517817, -1398379139, 1195822322, -1211624814, 1528693869, -2076200213, 1481799703, 1918250162, -1241009904, -1576550700, -420080989, 1508413062, -241354677, 628693986, 31170881, 191465224, 509293932, -250601305, 1831210112, 1509136546"
values_68,8,"{-1036716070, 569329500, -1635349936, 294805358, -1370856837, 795833191, 1004265027, 1309493364"
values_69,25,"{-1240960624, 750801557, 610671257, -1831619772, -485825633, -2085045082, 55130569, -444145894, 1505437097, -499355684, 298830272, -1057926793, 1962479057, 1856491097, 726547500, -1320663458, 1646571672, -1530403864, -974048328, -594778245, 1920192567, 1477000276, 1835234698, -62388016, -542258164"
values_1,17,"{-1547469988, -1062208239, -1310533368, 1475826170, -281950974, -2018635888, 1767273100, -139591290, 953621762, 1599098107, -1788857452, 1453148593, -870126568, -210944660, -332988519, 1586813496, -619297092"
values_45,15,"{1102290022, -1675069055, -1728891896, 1862945225, -98886962, 1512634330, 928496764, 699249210, -914471774, 1508036538, 431911514, -790634674, 1043268869, 347669321, -341736064"
values_33,21,"{-2144637130, -283723940, -915911487, -2017819062, 1823515189, 730299230, 1009187249, -294966295, -1412543254, 2147301826, 112123258, -1912341182, 1950167073, 399735977, 66420880, 1809769472, -637249430, 1806643398, -267510940, 1455119513, -1440707997"
values_15,3,"{-1693101977, 900469341, 472755136"
values_93,7,"{96565592, 2082244126, -668093779, 800377209, 1657414269, 1183453601, -1987762525"
values_24,5,"{-1885635045, 687553818, -2095034107, 80998506, 1507198907"
values_25,14,"{255860000, -2049410766, 544472365, 659552958, -705686626, -1971077189, 946372992, -936709983, 208498629, -2069044536, -211021621, -428354633, -2011696867, -2093659962"
values_26,4,"{-115977162, 1904201989, -1311975124, -1098895088"
values_48,4,"{2108383482, -2076670831, 1210487592, 1934235029"
values_71,3,"{886545768, 332634184, -127386297"
values_76,3,"{208838370, 1110150887, -812972600"
values_7,23,"{-936615117, 751711993, 616061370, 2145024217, 602517625, 1441418047, -13598385, 314994574, 1755192430, 1432070106, 567039495, 1176032896, -1413813339, -1858193469, 1875676751, -1555728553, 486726426, -948843112, 195191436, 1752812740, -278041235, -1340628749, 217694324"
