inputName,n
11,119
19,27
12,36
38,36
81,67
5,44
40,92
70,49
23,117
72,43
79,107
78,23
87,91
6,33
68,116
69,27
1,120
45,119
33,73
15,58
93,10
24,124
25,85
26,24
48,54
71,29
76,81
7,110
50,33
22,24
4,7
32,70
77,26
91,87
42,112
13,88
41,57
55,123
31,74
66,40
65,60
62,108
21,101
95,52
84,64
58,25
64,36
83,59
94,6
0,32
99,107
96,13
67,82
61,82
43,104
2,117
54,14
30,105
59,35
85,123
74,112
90,75
18,125
52,110
44,56
17,63
36,116
49,53
86,85
37,81
56,123
63,97
35,16
97,4
75,5
57,45
88,77
10,42
53,7
8,104
39,91
47,21
60,48
89,47
51,97
14,99
28,108
16,105
34,88
82,16
46,4
27,3
20,124
9,13
92,69
3,65
98,42
29,39
80,95
73,99
