inputName,size
11,15
19,23
12,22
38,11
81,7
5,22
40,17
70,25
23,16
72,8
79,25
78,16
87,3
6,7
68,11
69,16
1,15
45,23
33,4
15,22
93,22
24,4
25,3
26,8
48,20
71,12
76,8
7,18
50,9
22,6
4,11
32,11
77,8
91,11
42,18
13,10
41,8
55,7
31,10
66,9
65,3
62,20
21,13
95,6
84,15
58,19
64,17
83,16
94,21
0,23
99,18
96,19
67,11
61,17
43,25
2,23
54,2
30,13
59,16
85,13
74,21
90,26
18,25
52,6
44,3
17,2
36,2
49,14
86,8
37,11
56,2
63,22
35,17
97,20
75,3
57,7
88,12
10,2
53,20
8,6
39,24
47,22
60,8
89,13
51,10
14,24
28,21
16,5
34,17
82,16
46,3
27,3
20,23
9,3
92,6
3,26
98,19
29,18
80,2
73,9
