inputName,size
11,9
19,24
12,6
38,18
81,20
5,8
40,3
70,5
23,29
72,15
79,17
78,10
87,23
6,21
68,20
69,27
1,4
45,6
33,32
15,25
93,5
24,24
25,29
26,24
48,20
71,23
76,18
7,14
50,6
22,24
4,31
32,16
77,11
91,18
42,30
13,17
41,9
55,21
31,21
66,27
65,14
62,24
21,3
95,15
84,22
58,17
64,2
83,6
94,9
0,10
99,20
96,5
67,15
61,27
43,25
2,14
54,12
30,9
59,25
85,4
74,14
90,29
18,27
52,11
44,9
17,2
36,6
49,11
86,2
37,20
56,24
63,2
35,21
97,26
75,21
57,21
88,5
10,25
53,26
8,26
39,6
47,7
60,4
89,6
51,17
14,9
28,27
16,14
34,22
82,22
46,12
27,14
20,13
9,20
92,29
3,17
98,31
29,16
80,11
73,31
