11,-8.484376068189948e+18,5.67615739878095e+18,8.814334717131815e+18,3.0008433700719155e+18,8.548375477901161e+17,1.8501991831866906e+18,-1.4142948664462664e+18,-5.713771929791232e+18,5.836668919828531e+18,-6.399826354772558e+18,6.713649795288698e+18,1.7296358515810732e+16,6.568776499703078e+18,8.496047505379397e+18,6.289088337128673e+18,3.0890514815964913e+18,-5.940222526041585e+18,-8.250157619283341e+18,6.717182508166453e+18,6.101201949959633e+18,-8.164715000612691e+18,-3.347113933007139e+18,4.891561642346395e+18,-6.878730743906176e+18,-2.4749557523330074e+18,-4.604020836695075e+17,-1.4700698207296673e+18,-6.844923688477815e+18,-3.440363463848983e+18,2.94727558783713e+17,-8.166251275690161e+18,0.0
19,-7.303813854074824e+18,-9.012121256438593e+18,-8.919023235929018e+17,2.9996207591108956e+18,-7.914203757107737e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,8.296489648064599e+17,-7.705266459782576e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,7.884491976026952e+18,5.526695859129225e+18,-5.126412778459553e+18,-3.5689801844532644e+18,1.7673320965302024e+18,1.3984451119345307e+17,-4.3605655492897833e+18,-2.800864257211334e+18,8.458095750524194e+18,8.092351370666996e+18,5.897731411756242e+18,3.2374736084374083e+18,1.3327340248595113e+18,3.118464348233371e+18,6.328535100568595e+18,-3.2082876827688074e+18,-1.4086623144081518e+18,5.541851039038983e+18,7.545025501702579e+18,6.051774529634705e+18,-5.280403052567706e+18,4.5241265903368233e+18,4.670307331114729e+18,6.382940603878262e+18,-5.906957187244147e+18,-7.000239252663249e+18,-6.530621584522476e+18,-6.124717026455558e+18,0.0,0.0,0.0,0.0
81,-1.2407555447219628e+18,8.773745447203004e+18,4.4245425400454374e+18,-3.661630175111565e+18,-6.366564076468619e+18,-7.714484772530247e+18,8.534943590225855e+18,-2.2272241030156603e+18,6.70413767763551e+18,1.8187517647367788e+18,6.035861297650947e+18,-1.6350998943762598e+18,-8.22660388770998e+18,-5.161278725064885e+18,-9.054575571368708e+18,8.959864971089791e+18,2.299964041205259e+18,2.441366051299833e+18,7.515284251760548e+18,2.725100201317742e+18,5.465563742291666e+18,-2.0857567756163443e+17,7.665719542914423e+18,7.15355927869328e+18,-6.687581924119437e+18,3.5141299350674627e+18,-4.208271204075448e+18,4.0815962589776e+18,4.000509111056322e+18,-2.524589656197694e+18,-3.0641746164274924e+18,0.0
5,-8.09388038222445e+18,2.000932019521874e+18,4.819397672739257e+18,5.888257213375058e+18,8.862638683459893e+18,8.199133662570427e+18,7.944987135716505e+18,-6.539599269993167e+17,4.670581595991375e+18,-2.4270131155479603e+18,1.5081082907908042e+17,-6.928819574662288e+18,-7.213213736606223e+18,-7.598919110532365e+17,6.443657279415437e+18,5.497892712842504e+18,-1.2416986563467218e+18,-5.198239928178081e+18,-5.538080411234686e+18,5.412601159804099e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,-5.390218122551816e+18,1.9088794897152404e+18,-5.725169065090219e+18,-8.617137819450663e+18,-1.552701780932503e+18,-3.088237689842458e+18,8.794625842052179e+18,6.910600267926194e+18,-2.3259995432863345e+18,8.318686007355629e+18,1.3845101827968452e+16,-8.887322452372148e+18,-7.342325742082683e+18,2.703375293653887e+18,3.4159214914638136e+18,6.935109006185903e+17,5.321863137738019e+18,8.527901396191878e+18,-1.4422953774375188e+18,9.419804806764154e+17,-1.9189045829243e+18,6.266842574801143e+18,2.451805423920166e+18,-2.1273976821993846e+18,-8.530052981126911e+18,8.113886027180952e+18,-4.0635680831488466e+18,-7.6806736705723e+18,-2.7485090118335073e+18,4.0153236098036244e+18,1.3218286295608118e+18,0.0
70,-5.775849708790118e+17,7.386561972571664e+18,7.636785296481607e+18,-8.921350117171945e+18,-3.0841837318005007e+18,2.2411708999972452e+18,-5.866030792371776e+17,4.761808930625641e+18,1.8101592258942461e+18,4.553450786769792e+18,3.1841896813045233e+18,5.368120564972862e+18,7.826638502334943e+17,-7.556933155495768e+18,-2.5959878158681267e+18,6.510280122337647e+18,7.464493105129625e+18,4.256172804893624e+18,-5.083452882183164e+18,-8.264542429072805e+18,-4.932147838637368e+17,-8.080942887613458e+18,-3.7901696122362184e+18,-7.162681307369468e+18,-5.128489264016459e+18,-8.578278405720871e+18,8.081355367752952e+18,-5.567042743289967e+18,-7.931929010723108e+18,-5.709116753487375e+18,2.7950929084051034e+17,0.0
23,3.99820644264947e+18,-6.089484421440175e+18,9.767611139262578e+17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,-3.2389888481332485e+18,8.302450148387127e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,-8.022857248767815e+18,-8.377606413596338e+18,2.4906100154347807e+18,-5.868837617730648e+18,-3.930468739441244e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,3.4401963988360545e+18,2.1795306179378263e+18,-5.525886204212146e+18,-3.7586581463743396e+18,6.05107869162315e+18,7.405339364521372e+18,-6.454700369538537e+18,4.939359210497915e+18,-4.795272821926319e+18,3.2559348958320717e+18,7.671080508237699e+18,-1.3648373592753866e+18,3.1516027225838725e+18,-9.07748729077038e+18,-3.954549106958425e+18,-7.498001019250859e+18,6.669950327256589e+18,3.416538121975564e+18,4.819624123558452e+18,4.5450053901663304e+18,-4.2448359804788603e+18,4.20984078146295e+18,-3.582197830313942e+18,-3.761215265693854e+18,-1.0527969229099374e+18,-6.9928645521251e+18,-8.652684704715143e+18,1.235276441860685e+17,0.0,0.0,0.0,0.0
87,-2.985012534130896e+18,-1.6678315315413655e+18,-7.451701059877039e+18,-5.223353145955259e+18,-5.914006844391601e+18,-8.870465503934541e+17,3.3301744610097833e+18,-1.7086378980776197e+18,-5.34600980317799e+18,-5.006582212594926e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,6.614522407761234e+18,-6.911072552847862e+17,-1.2658944006455066e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,4.013447666400618e+18,6.251822803647528e+18,-7.891645715830417e+18,2.1399050902093445e+18,-1.750123129227604e+18,6.85505266051512e+18,4.590351670251774e+18,-5.879433672638933e+18,7.509833038084332e+17,8.921484772488543e+18,5.589400431489699e+18,-2.2083227764963722e+18,-7.967134934746724e+18,3.4312239091101916e+18,-2.704819590478228e+18,6.922405806062682e+18,3.459056489200103e+17,4.44339893333786e+18,-8.604762891429288e+18,6.291332294551779e+18,7.81897638481133e+18,-2.522040662063246e+18,2.2612908828093007e+18,2.53050371158366e+18,-7.236606852652613e+18,-2.403042468501649e+18,5.356300589310941e+18,-1.759292138559285e+17,0.0,0.0,0.0,0.0
69,-5.387291145310355e+18,-7.187672963560563e+18,-6.466069139967415e+18,-5.585416674521439e+18,7.340158935717884e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.909717122346273e+17,-4.692201959361854e+18,9.177739841863986e+17,7.252220331984708e+18,-9.196582172776712e+18,2.839247433153711e+18,3.3432585217705917e+18,3.970058065902969e+18,6.957519756310898e+18,-9.216877094692115e+18,-3.972570671864086e+17,1.833654852498058e+18,-1.0238858842593074e+18,-1.0987418541389971e+18,-3.041394009637388e+18,6.489400127343003e+18,-4.931336058411421e+18,4.397411836365745e+18,-3.326544270331963e+18,-9.20056047477812e+18,6.874070119574965e+18,6.113982598247472e+18,8.848390222221429e+18,6.715919478476431e+18,1.0708880088393155e+17,-2.085253329404713e+18,1.6302312370102177e+18,-8.890647999615192e+18,8.132610534313398e+18,4.753782906565323e+18,-4.895404534035149e+18,0.0
45,7.524417750631319e+18,4.566807564788654e+17,-4.213760335477451e+18,1.68097645626963e+18,-8.477142454396806e+18,6.058421038678684e+18,-4.745418119821236e+18,2.2733587442721034e+18,-2.8535790052479534e+18,4.3226047646743035e+18,1.54069223517413e+18,6.582326539015889e+17,-6.027006009674855e+18,5.411135258579568e+18,-1.3953350492088737e+18,8.023392340972883e+18,3.5402505351751813e+18,-3.5754572545777167e+18,5.640014859734031e+18,7.215729249458778e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
