inputName,val
values_11,2915775085268073150
values_19,72664175738661950
values_12,8943637131698523032
values_38,3858896798651968001
values_81,3894441688229436059
values_5,4563393485739226716
values_40,2578841753725902982
values_70,6496189100243787966
values_23,4966143484785170664
values_72,2053816249507090068
values_79,6991188285013076292
values_78,1522637987196169093
values_87,7551766560921497174
values_6,6629681332584863589
values_68,5252523793744935556
values_69,8221666203304770687
values_1,6006286283083582239
values_45,1734488448550523514
values_33,2199105031366181821
values_15,2562046712333260122
values_93,7652257378867484172
values_24,6999513617812975268
values_25,3841740850738281837
values_26,2502728611582676692
values_48,1260777068308163941
values_71,984609362629236554
values_76,2414013438409599008
values_7,99276563977849080
values_50,5315048197197026053
values_22,1139484216449683678
values_4,8804764651019586590
values_32,7055218529910374633
values_77,6617053533714993271
values_91,6176276022988632432
values_42,6445101385748382056
values_13,7766297594908525709
values_41,2694347880504828203
values_55,4989048266088113758
values_31,4253001616260463610
values_66,6328492291733002497
values_65,7631590026559739844
values_62,6406997038928605144
values_21,4076238069228640522
values_95,4181494973633369672
values_84,1179540627867198809
values_58,9048338937702197091
values_64,8097227176605756644
values_83,3601312376929675825
values_94,7382975004056158630
values_0,7247793545830341440
values_99,9026284603351157565
values_96,2537356500962416596
values_67,1493214916711474125
values_61,3764979845225816826
values_43,4292303174672377785
values_2,6714877325749483592
values_54,8151190483913908509
values_30,8098493278083217152
values_59,6467593792943440873
values_85,2782873939482040145
values_74,8454932404941251038
values_90,3180194851467681241
values_18,6504342667815238666
values_52,7571625776217957691
values_44,4613584778228528872
values_17,4661652292786560315
values_36,2081441994162539057
values_49,559777689696961587
values_86,3098939690990975494
values_37,193974751715946843
values_56,2476324049092297736
values_63,6859770533670140930
values_35,6253345121872156383
values_97,278450736221731260
values_75,8975003946891855002
values_57,3966644804967435782
values_88,8774157558647640869
values_10,8451693410837669800
values_53,3108618905269496040
values_8,6408603171117954009
values_39,5545200439249122871
values_47,1828730103446534961
values_60,1980935216099063817
values_89,7416980736465201383
values_51,2130117156837167770
values_14,8449113217165726314
values_28,1395323452441159149
values_16,5239045029039808098
values_34,2413394969569752694
values_82,7833925203817855654
values_46,8948896018227325819
values_27,824947500425725598
values_20,4460904987798872508
values_9,1435626124296598167
values_92,7294982278484268355
values_3,6825002934556232221
values_98,2524163948447648422
values_29,5515336056229908477
values_80,5957515540686266590
values_73,1180286971157885029
