inputName,size
11,4
19,18
12,13
38,24
81,8
5,30
40,29
70,28
23,13
72,31
79,20
78,2
87,13
6,23
68,18
69,30
1,11
45,32
33,27
15,25
93,6
24,28
25,32
26,4
48,19
71,32
76,20
7,17
50,22
22,26
4,5
32,28
77,21
91,29
42,17
13,3
41,20
55,8
31,9
66,10
65,29
62,2
21,8
95,25
84,32
58,17
64,25
83,6
94,24
0,29
99,21
96,5
67,17
61,31
43,29
2,14
54,30
30,16
59,23
85,14
74,10
90,10
18,29
52,31
44,18
17,14
36,17
49,14
86,15
37,7
56,23
63,6
35,19
97,9
75,8
57,30
88,2
10,25
53,24
8,10
39,13
47,10
60,11
89,2
51,12
14,20
28,23
16,16
34,29
82,13
46,14
27,24
20,21
9,22
92,24
3,30
98,9
29,13
80,23
73,2
