inputName,size
11,24
19,9
12,4
38,6
81,26
5,5
40,16
70,26
23,20
72,8
79,21
78,29
87,27
6,12
68,9
69,14
1,30
45,13
33,8
15,12
93,2
24,28
25,32
26,19
48,20
71,22
76,29
7,22
50,23
22,5
4,15
32,16
77,17
91,7
42,15
13,3
41,10
55,29
31,16
66,20
65,23
62,4
21,29
95,17
84,20
58,3
64,3
83,11
94,29
0,6
99,11
96,23
67,20
61,8
43,20
2,27
54,11
30,4
59,9
85,20
74,20
90,4
18,26
52,8
44,19
17,10
36,15
49,23
86,7
37,15
56,17
63,11
35,32
97,30
75,8
57,10
88,25
10,5
53,15
8,6
39,10
47,25
60,30
89,22
51,29
14,7
28,4
16,26
34,11
82,23
46,4
27,26
20,4
9,3
92,5
3,8
98,15
29,22
80,10
73,20
