inputName,n
11,680012841
19,1765494714
12,1888806632
38,578012011
81,423731518
5,1102850048
40,1101297472
70,666729509
23,599604432
72,392266830
79,555629472
78,1292908432
87,829138100
6,1342398493
68,716942354
69,361190769
1,2101765379
45,291701819
33,1704923572
15,680233354
93,1538763080
24,1254108234
25,1068681855
26,1305962780
48,746963287
71,920944410
76,1546442737
7,722436099
50,4880620
22,471895776
4,758979782
32,114486538
77,1927761091
91,1603726042
42,2078793983
13,1477465287
41,2133712311
55,19385254
31,369103714
66,1395668341
65,468185951
62,1389850701
21,1452935512
95,1997881333
84,2128754236
58,175039203
64,1504658483
83,788261410
94,1919031947
0,635583871
99,2045081679
96,2112870939
67,281147039
61,1846991031
43,13600061
2,1466170833
54,434525649
30,1215838595
59,1022030360
85,2042942665
74,6788396
90,1040721809
18,760382220
52,1592021997
44,1530023625
17,1584534763
36,636248822
49,157559396
86,279960638
37,631139098
56,42269595
63,287186281
35,1122387516
97,1637230144
75,163579407
57,673509854
88,861282899
10,2079236489
53,1937966656
8,1665441793
39,707032257
47,207969129
60,837789263
89,357026661
51,1436400304
14,316407469
28,121053788
16,1394127515
34,1179498717
82,447985177
46,2133727898
27,1771241910
20,538590078
9,955598647
92,1017827535
3,140392273
98,638683251
29,323109539
80,146098716
73,902157118
