inputName,size
11,25
19,5
12,10
38,7
81,14
5,7
40,25
70,23
23,8
72,25
79,3
78,19
87,26
6,14
68,20
69,17
1,8
45,3
33,12
15,13
93,25
24,8
25,2
26,7
48,23
71,18
76,12
7,13
50,2
22,18
4,26
32,23
77,3
91,17
42,19
13,2
41,10
55,4
31,6
66,7
65,17
62,7
21,18
95,16
84,11
58,17
64,20
83,8
94,12
0,24
99,14
96,15
67,3
61,21
43,24
2,6
54,12
30,2
59,8
85,23
74,20
90,20
18,19
52,19
44,8
17,9
36,15
49,20
86,21
37,11
56,18
63,5
35,5
97,22
75,4
57,12
88,16
10,17
53,10
8,11
39,2
47,7
60,25
89,7
51,15
14,15
28,13
16,23
34,6
82,25
46,2
27,6
20,12
9,5
92,17
3,24
98,22
29,18
80,4
73,11
