inputName,size
11,2
19,8
12,27
38,14
81,10
5,8
40,13
70,13
23,13
72,28
79,19
78,10
87,17
6,12
68,3
69,14
1,8
45,22
33,4
15,14
93,10
24,8
25,11
26,15
48,16
71,18
76,22
7,13
50,30
22,13
4,30
32,9
77,30
91,29
42,13
13,32
41,22
55,14
31,25
66,5
65,12
62,14
21,30
95,10
84,5
58,16
64,6
83,23
94,9
0,14
99,26
96,22
67,10
61,5
43,6
2,10
54,18
30,9
59,18
85,6
74,3
90,13
18,22
52,15
44,31
17,31
36,23
49,13
86,10
37,24
56,24
63,25
35,26
97,30
75,7
57,24
88,14
10,6
53,9
8,11
39,24
47,16
60,29
89,6
51,5
14,28
28,31
16,9
34,18
82,22
46,29
27,5
20,16
9,16
92,25
3,7
98,18
29,15
80,9
73,20
