inputName,size
11,7
19,28
12,12
38,27
81,13
5,3
40,3
70,31
23,28
72,28
79,15
78,2
87,26
6,32
68,24
69,20
1,23
45,17
33,24
15,4
93,20
24,31
25,17
26,17
48,22
71,25
76,20
7,3
50,17
22,7
4,31
32,4
77,2
91,18
42,25
13,28
41,27
55,29
31,9
66,21
65,9
62,10
21,12
95,23
84,15
58,2
64,24
83,24
94,24
0,16
99,23
96,10
67,2
61,15
43,9
2,19
54,20
30,19
59,32
85,32
74,11
90,31
18,4
52,9
44,16
17,19
36,4
49,26
86,23
37,30
56,12
63,18
35,19
97,29
75,27
57,11
88,28
10,3
53,8
8,9
39,5
47,15
60,4
89,32
51,27
14,5
28,14
16,16
34,10
82,2
46,18
27,29
20,18
9,8
92,32
3,28
98,26
29,5
80,19
73,2
