inputName,size
11,30
19,20
12,13
38,28
81,30
5,7
40,18
70,18
23,15
72,13
79,20
78,28
87,8
6,21
68,28
69,20
1,30
45,7
33,15
15,7
93,15
24,18
25,7
26,21
48,28
71,30
76,21
7,8
50,18
22,13
4,18
32,13
77,8
91,30
42,13
13,15
41,30
55,7
31,30
66,21
65,7
62,13
21,30
95,7
84,18
58,28
64,18
83,15
94,18
0,18
99,20
96,21
67,8
61,30
43,15
2,13
54,18
30,18
59,20
85,7
74,18
90,18
18,28
52,13
44,18
17,8
36,21
49,20
86,21
37,8
56,21
63,15
35,7
97,8
75,7
57,8
88,28
10,18
53,15
8,28
39,20
47,8
60,18
89,20
51,30
14,18
28,28
16,21
34,18
82,13
46,21
27,8
20,18
9,20
92,13
3,15
98,28
29,20
80,18
73,15
