inputName,size
11,16
19,10
12,18
38,11
81,3
5,12
40,14
70,22
23,20
72,32
79,8
78,27
87,6
6,16
68,27
69,25
1,31
45,13
33,2
15,12
93,31
24,21
25,5
26,8
48,29
71,6
76,5
7,19
50,17
22,3
4,14
32,19
77,21
91,19
42,16
13,6
41,26
55,27
31,31
66,26
65,21
62,31
21,14
95,32
84,2
58,23
64,32
83,3
94,13
0,29
99,25
96,6
67,23
61,2
43,32
2,7
54,23
30,2
59,16
85,15
74,9
90,13
18,15
52,20
44,18
17,9
36,13
49,3
86,19
37,20
56,26
63,16
35,26
97,17
75,30
57,17
88,28
10,7
53,29
8,25
39,9
47,28
60,23
89,30
51,27
14,19
28,15
16,14
34,7
82,5
46,5
27,20
20,29
9,8
92,14
3,12
98,17
29,29
80,9
73,16
