inputName,size
11,10
19,12
12,30
38,15
81,10
5,7
40,5
70,5
23,9
72,30
79,12
78,15
87,2
6,26
68,15
69,12
1,10
45,7
33,9
15,7
93,9
24,22
25,7
26,26
48,15
71,10
76,26
7,2
50,5
22,30
4,22
32,30
77,2
91,10
42,30
13,9
41,10
55,7
31,10
66,26
65,7
62,30
21,10
95,7
84,22
58,15
64,22
83,9
94,22
0,5
99,12
96,26
67,2
61,10
43,9
2,30
54,22
30,5
59,12
85,7
74,22
90,5
18,15
52,30
44,22
17,2
36,26
49,12
86,26
37,2
56,26
63,9
35,7
97,2
75,7
57,2
88,15
10,5
53,9
8,15
39,12
47,2
60,5
89,12
51,10
14,22
28,15
16,26
34,22
82,30
46,26
27,2
20,5
9,12
92,30
3,9
98,15
29,12
80,5
73,9
