inputName,n
11,27
19,27
12,27
38,27
81,14
5,13
40,24
70,10
23,20
72,10
79,10
78,10
87,14
6,13
68,21
69,21
1,13
45,24
33,27
15,27
93,19
24,20
25,20
26,20
48,24
71,10
76,10
7,13
50,26
22,20
4,13
32,27
77,10
91,19
42,24
13,27
41,24
55,26
31,27
66,21
65,21
62,21
21,20
95,19
84,14
58,26
64,21
83,14
94,19
0,13
99,19
96,19
67,21
61,21
43,24
2,13
54,26
30,27
59,26
85,14
74,10
90,19
18,27
52,26
44,24
17,27
36,27
49,24
86,14
37,27
56,26
63,21
35,27
97,19
75,10
57,26
88,14
10,27
53,26
8,13
39,27
47,24
60,21
89,14
51,26
14,27
28,20
16,27
34,27
82,14
46,24
27,20
20,20
9,13
92,19
3,13
98,19
29,20
80,14
73,10
