inputName,n
11,972132536
19,807690911
12,440652216
38,303149165
81,1969923725
5,63867053
40,1350796454
70,300630976
23,1661853266
72,1519434116
79,1368301945
78,1701457268
87,1185054716
6,327621360
68,451090165
69,2009233785
1,1642824986
45,138378251
33,828660773
15,420128071
93,1633066075
24,1585148460
25,1544367427
26,2064197171
48,1935248956
71,2062051611
76,1178161285
7,1211785376
50,550650929
22,2055264063
4,262293347
32,788963939
77,196900630
91,1066935638
42,1182687492
13,509668878
41,2131942387
55,1756581486
31,587192690
66,134847731
65,1234482636
62,240767431
21,1630996362
95,1700587391
84,2129794584
58,1680161192
64,738878405
83,1826909412
94,337753347
0,979143222
99,666789299
96,839118495
67,1602987329
61,1945026762
43,305688285
2,2022157993
54,34456302
30,129450589
59,1637159572
85,554516699
74,1431835333
90,246303059
18,1897746796
52,321972391
44,1988558523
17,1376826286
36,940783491
49,36574055
86,1765033352
37,1629753339
56,453690954
63,1440828027
35,437853822
97,1018625207
75,568585044
57,1583244767
88,1995414181
10,521603281
53,408140272
8,1943163363
39,883733977
47,1691590976
60,1044212586
89,1872078644
51,636350531
14,960150454
28,2099318123
16,845592587
34,705938166
82,788312547
46,65782046
27,658567323
20,742195966
9,169728810
92,127564771
3,1113364550
98,1543779656
29,1991581374
80,521532754
73,1502624594
