inputName,size,a[size]
values_11,18,"{-407203039, 1974910946, -429073964, -1806294960, -511649686, 1427064289, -40309870, -1763556390, 939840603, 863708406, -185869371, -247337090, 2102230847, 249638010, -1025793812, 2145804000, 287482474, -267937999"
values_19,30,"{337375932, 1592798146, -1125170364, -69856042, -204948620, 493944168, -2085333813, -736931449, -1206013290, -932873707, -348005253, 485360150, 2062785574, 111165239, 560917945, 781365848, 2057953364, 1436362088, 1713939880, 1044659835, -891600877, -1742797022, -2025249047, 1650428847, -2118168566, 1195495860, 590835462, -799076395, -268055350, 1316796721"
values_12,29,"{136294554, -982164922, -272047926, 1959641311, 1051764753, 1078077377, -1279502833, 525319961, -769144076, -1343031704, 1862343774, 2113996892, -9088652, -1564166220, 1957932110, 1796892491, 1574112017, -780642659, -1296548099, 861208830, 1304300598, 503263459, -1457974629, -598376481, 161964023, 820589239, -1019166294, -282760593, 1831587118"
values_38,21,"{-1695983887, -626690159, 950582883, -1442866501, -2082685929, 726166422, 414254113, -827927784, 1133461829, -1735832378, 806405969, 2003877440, -2110770622, 2119726904, -473030059, -1687371109, 1735731553, -1919963914, 1355303235, -1999748341, 986946586"
values_81,17,"{602800849, -1515848534, -1908318627, 1736891506, 996623058, -1025220761, 1756235860, -427853052, -1487544706, 2142110728, -1717456280, 2101990477, -1358352005, 979483979, -1022904151, -1959721091, -1288896606"
values_5,2,"{-622883737, -1435265798"
values_40,22,"{2067535903, 1632411903, -2020033516, 1342787383, -1984529929, -570756631, 962029402, -279400084, 616413741, 763100408, -758707361, -773617723, 183412071, -1789900757, -404922413, 334206120, -2012796797, 1213076536, 1815374514, -1820175749, -1167567065, 378005046"
values_70,8,"{1020747598, -2050907306, -118511096, 1311877357, 470139878, -734776346, -2102826113, -966153056"
values_23,10,"{-1801949753, 482736109, -1421375251, 72059231, -98094619, 330595212, 1093913676, 1019344057, -1487661615, 1780954611"
values_72,25,"{905533990, 1807537916, -2129955328, 222536886, -1517296605, 585141526, 1597678624, 1040135307, -464096212, 997423962, 553832844, 279999250, -189190739, 1333516697, 1648633819, 1463059923, 1305441145, 85284976, 1016573094, 174906330, 1501084456, -1138708996, 1714821767, 1599723524, -38566272"
values_79,12,"{1720611676, 536979581, -714142841, -1049932012, -382652257, 1874652332, -462477706, 324308970, -1134106, 1629161238, 684785030, -1247190828"
values_78,28,"{945732012, -1182641070, -1180605218, -507351253, -63921687, -697913205, -1768296425, -1465364472, -1188410649, 91438338, 1461159647, 1212295320, 1940297211, -1437619249, -1320801562, 945930085, -891564986, -1802456760, -1649834407, -1438040519, 2055198902, -452127112, -1337888564, 889255895, 1434999761, 987733654, -989012491, 464142708"
values_87,23,"{1551864480, -1341420031, -870245717, 1321700995, -752079773, -2003046997, -349471053, -1443041201, 139580938, 805130555, 546682390, -1626603295, 1293515105, -1557356452, -163688018, -122671540, -1185536561, 2032071945, -1082593247, -1446279465, 629713939, 270720832, 1900601167"
values_6,28,"{1433765855, -559877385, -1395602426, 315334792, 1769176471, -1607898601, -155549089, 1140986932, 1490344794, -1204937553, -2027697453, 154609845, 89094214, 1320302147, -1800193294, 1933885766, -1248670030, 991615242, -1926310980, 417332081, 169341305, -1959745298, -1345074177, 359596262, -211372321, -1499132345, 310180346, 1340795449"
values_68,17,"{760467189, 1830735006, 613020649, 1002116400, 318034538, 863111402, -1515639829, 2112077776, -731375193, 566743782, -793358969, 2037434492, 576485525, -1791175416, 771106860, 871184960, 1878298238"
values_69,13,"{-1509327298, 1404520026, -916583501, -1817658664, 2082727937, 1060790564, 1535989987, -755297958, -1401099344, 1227273986, 708008927, -556395451, 418517299"
values_1,14,"{400115355, -303832049, 509904797, -1739504772, 2122087975, 1447870658, -740414788, 748706798, 249568422, 337054601, -790779569, -58913564, -695714549, -514964577"
values_45,24,"{-2147290302, -1566090963, 928981362, 672454753, -1870503502, 1541387367, 1037333690, -1252339382, -1827368960, -2115625453, -1098978712, 3579528, -1234186112, 680637504, 598371031, 1482070246, 1046487694, 673659109, 810337258, 969689920, -752032608, 1895516373, -735830881, -2028762067"
values_33,23,"{1297640028, 505832448, 409786704, 1909792158, 403538513, 669995386, -933151227, -282696802, -816395320, 1287213822, -1680617972, 1818578095, 1632401037, -990540715, 1277969586, -8012922, -1013469924, -821607783, 1382985303, -472605830, -1661819982, 603625375, -320624705"
values_15,9,"{411698865, 948459253, -81207771, -1783529654, 293802100, 1862611921, -2106798790, -1477242065, -1375286465"
values_93,10,"{-1966762397, 665125059, 1436382149, -1619158679, -1425207200, -574223028, -1063184530, 1675055938, -1468503265, -1023468518"
values_24,19,"{-1836887443, 770868857, 1774355826, 165400226, -1049012841, -387508004, -215526964, -1333920776, -664042838, 1896259586, -791472372, -885160060, -2145305904, 967048771, -690067512, -1622293161, 910364702, -1718089735, -1993086748"
values_25,20,"{1202757487, -1892160101, 1587602031, -1999146405, -229853948, 398875400, 1752718894, 1160643495, -1464372708, 1871671422, -602920361, 594933247, 1634253749, 1245252984, 1403237079, -46711410, 1704884724, 192634653, -2105921916, 1021567803"
values_26,8,"{1056050906, 2136356870, -1729460677, 1808381729, -1398446626, 423159255, 202272677, -1657583653"
values_48,28,"{-434436511, -1332413003, 869466770, 1481316732, -1511915743, 1550307923, 534716458, 1884757952, 933750267, 22590539, -1248715210, 1324209386, -1792376852, -350606476, -1934248168, -1744822164, 1408676153, 1480023776, 1352191866, -1047411836, -1039748329, 763708735, 242332309, -306727432, -2016231062, 1163606899, -1843625083, 655685965"
values_71,15,"{-2072096358, 1426771907, 442440914, 1242093490, 369836833, -633691401, -1541268501, -1714432174, 804281537, 1703605398, -729219429, -1382516177, -2043100137, -1535283685, 1984242469"
values_76,6,"{1288532745, 2122584863, 1360374105, 1113132036, -1913994236, 870329688"
values_7,15,"{743584887, 1724674025, 336540039, -1886021066, -1144088699, 918445487, -787435450, 1661798378, 2073434211, 971983528, -32186834, -2126917317, 1421112058, 733688646, 83859647"
values_50,26,"{-222193079, -756774433, 1615191794, -948020301, -1375958220, 668729043, -1035653338, -1571464851, -1261189301, 1777981271, -1978439304, -1251693211, -406212071, -340966579, 661936616, -636341309, 1325228244, 1230555956, 1087903458, 404622447, -107328648, -2031780205, 1426515164, 678522721, -1621205214, -1260994690"
values_22,24,"{1542879921, 1133703794, -151862925, 1994824039, -1161555809, 1475244640, 1663984559, 1004501751, -376056309, 1632987168, -787305584, -1099805502, -1692279270, 1303361537, 1631620558, -1480808490, -530760841, -1484002888, 1152835398, -586949311, -934037046, -1473730796, 1402298061, 772354828"
values_4,17,"{1875983729, -552834993, -333017731, 6171987, -358649459, 2133429746, 543517385, 709389022, 1307332056, 629698004, -117833312, 1583537798, -861423041, -2143860598, 1389757244, -893560146, -2107587026"
values_32,4,"{820282051, -1104345396, 837569732, -255163449"
values_77,17,"{367299540, -82633748, 995080463, -1894242678, -694534810, 44145849, -1144832439, 624551436, -175553377, -490260536, -527367633, -2047975020, -114633908, 1965781775, -1104128291, 1535355958, -1622265687"
values_91,24,"{49987592, 1192921697, -668366287, -935663677, 1992945728, 1463567410, 1948843622, 270962189, -162987284, 1182042375, 783043968, 236122724, 1644332891, 240412877, -921620332, -1413028601, -1450705214, 1577867620, -1224886925, -430447274, -1921617885, -265254304, 1669335904, -782725536"
values_42,7,"{-955676861, -543017785, -642431670, -1600337283, -991993672, 215806415, -1399191574"
values_13,15,"{-2072813985, 1479205989, -531324957, -2047516750, 294221992, -1558228423, 446344254, 1690491716, 670415976, -1434620643, 1487726139, 1723203833, -1620120406, 201438820, 1500247527"
values_41,30,"{1045517537, 742967067, -2091374238, -1040597066, -1155787890, -1051968503, 1496261418, -161453906, -1230411734, 2106857367, 1613608634, -711994812, 659556570, -871424636, 694458657, 1968148051, 2073441051, -1100877829, -108778410, 1033546286, -345313408, -1584710968, -239958440, -143416171, -2115189091, 2127231130, 1431800184, -368458148, 1743820935, -1977770203"
values_55,20,"{-1901707022, -1210333113, -1410099865, -365361741, 615452769, 705027541, 270859729, 470085619, -1387452144, 1801680358, 291281208, -766794302, 555830476, -290014991, 732018984, -958928010, -959731828, -1239848321, 252611338, -311343342"
values_31,13,"{-88831156, -1192138581, -2079859058, -1112477102, -1111812829, -1826668186, 1497290181, -1315786895, -818750910, 803946807, -1952914917, 2098479249, -1428594286"
values_66,27,"{-1777409445, 839914721, -1381521440, -648110062, -712742602, -593005045, -786512363, 2111998171, 2124456060, 587721639, -366168176, -1469472797, 1013465454, -220386398, 893012422, 1042944899, -1006388852, 781067178, -480946156, 420000529, 1869824783, 1433821170, -1100644946, 640882966, -2098474157, -1562959553, -142537894"
values_65,16,"{-2069676185, -667636369, -1142307980, -371905385, -71376895, -690045828, 1689992009, 825468792, -1517627298, 2106997245, 2130497512, -716225806, 922219660, 193707081, -1005231111, -417378573"
values_62,17,"{435067925, -1859949117, 249513604, 330247382, 1940595663, -514729341, 1275640153, 249045345, 99876162, -543392667, -1947302771, 2029763727, -1804241635, -830569483, -1165248749, -72208198, 1116928559"
values_21,23,"{771874118, 471953009, 930483101, 1538695937, 1751384194, 8587099, 643088167, 49819794, 1401715417, 1684176293, 575757682, 1282962103, -1473133362, -1164720584, -653265692, -196822372, 787127321, 1767298772, -1089528481, 845571162, -971981374, 368708306, -1237321609"
values_95,7,"{-916737064, 76246041, -622358440, 425505319, 1894664131, -658614264, -591855169"
values_84,25,"{-1986448899, -1449958621, 325011302, 1978469932, 823277348, -1472929763, -624208528, -1370072099, 559395812, 703701253, 371106356, -376548249, -1821361647, 1310982082, 1122089614, 1952094986, -1252016627, -44025854, -1963271543, -199599795, -193386632, -1687642423, -1498261545, 1160361550, 201733917"
values_58,6,"{777677774, 872202599, 234634816, -1553263748, -1802390907, -722181712"
values_64,25,"{2001754187, 1415378494, -1779751935, -988728629, 1776446057, 1110784840, -888860802, 1805328143, 1638766783, -1304967575, 1711295454, -203901471, 342637584, -174747081, 1993414095, -453144667, -894442106, -441800497, -1982372858, 100556732, 1370455124, -862985133, -271808929, 523261838, -1963456892"
values_83,30,"{-1192762528, 269206625, -989164641, 14882337, 1786043804, -1292255673, 97749086, -723568903, -271318475, 154399012, -280806373, -1094808455, 430447451, 1849073243, -957692406, 708320971, -1620456719, 396401050, 1629531829, -1339596962, -1756733987, -117793529, 1198209126, 1766523401, 866900733, -46519186, 2108259759, -808288779, 12362029, -145040052"
values_94,5,"{573184164, 1413829418, 1925695962, 1910628425, 1017856963"
values_0,19,"{-1851658402, 556485664, -1456269117, -862923215, -253111615, 1111397317, -2143394274, -1556827479, -1648217937, -401970105, -1902664370, -1700029282, -527211062, -268485999, -1234884355, 149875392, -331118197, 1234029803, 2097496233"
values_99,11,"{372954396, -82417553, 838317296, 1753707086, -191490740, -138461914, -1070849764, -1093322643, -876074490, -1690192220, 1498969952"
values_96,26,"{1930899936, -397493537, -300352786, 568287620, 1127892595, -2039509270, -1207700688, 1495109997, -995879766, 298976956, -1679867315, -532154218, -386390589, -914188187, -1452318606, -20099174, 2100034384, -1032289796, 917464766, 1901597839, -631421018, 1177025887, 1799293115, -2132181217, -1775063875, 1806776732"
values_67,23,"{-1099972884, -1921285272, 484583381, -293728171, -1015722592, 287738791, 112815494, -1862197630, -667041960, -2071244712, 556849294, 857773721, 49255591, 959157350, 1451382268, -22138771, 1065204643, 1170135994, 1307846100, 1969306367, -857610147, 963791031, -2090539798"
