inputName,size
11,19
19,22
12,8
38,24
81,8
5,17
40,9
70,18
23,20
72,27
79,25
78,29
87,30
6,13
68,6
69,32
1,32
45,27
33,10
15,14
93,10
24,12
25,24
26,20
48,31
71,28
76,18
7,26
50,4
22,32
4,9
32,2
77,29
91,23
42,23
13,7
41,10
55,32
31,4
66,11
65,22
62,8
21,19
95,19
84,12
58,2
64,15
83,24
94,15
0,4
99,26
96,27
67,26
61,9
43,30
2,28
54,19
30,26
59,9
85,4
74,30
90,22
18,20
52,20
44,32
17,19
36,14
49,14
86,14
37,7
56,31
63,32
35,2
97,3
75,25
57,9
88,14
10,5
53,2
8,3
39,6
47,4
60,20
89,21
51,9
14,3
28,23
16,9
34,32
82,22
46,6
27,12
20,13
9,21
92,3
3,5
98,29
29,15
80,20
73,30
