inputName,size
11,23
19,7
12,19
38,7
81,23
5,11
40,10
70,10
23,13
72,19
79,7
78,7
87,23
6,27
68,7
69,7
1,23
45,11
33,13
15,11
93,13
24,19
25,11
26,27
48,7
71,23
76,27
7,23
50,10
22,19
4,19
32,19
77,23
91,23
42,19
13,13
41,23
55,11
31,23
66,27
65,11
62,19
21,23
95,11
84,19
58,7
64,19
83,13
94,19
0,10
99,7
96,27
67,23
61,23
43,13
2,19
54,19
30,10
59,7
85,11
74,19
90,10
18,7
52,19
44,19
17,23
36,27
49,7
86,27
37,23
56,27
63,13
35,11
97,23
75,11
57,23
88,7
10,10
53,13
8,7
39,7
47,23
60,10
89,7
51,23
14,19
28,7
16,27
34,19
82,19
46,27
27,23
20,10
9,7
92,19
3,13
98,7
29,7
80,10
73,13
