inputName,n
11,41
19,14
12,8
38,115
81,39
5,55
40,26
70,11
23,50
72,125
79,113
78,73
87,116
6,110
68,14
69,105
1,35
45,51
33,108
15,39
93,125
24,104
25,84
26,74
48,43
71,79
76,39
7,106
50,64
22,76
4,56
32,73
77,3
91,75
42,67
13,105
41,98
55,113
31,38
66,63
65,63
62,117
21,123
95,64
84,4
58,10
64,108
83,114
94,91
0,75
99,50
96,84
67,10
61,94
43,82
2,5
54,5
30,30
59,46
85,29
74,11
90,46
18,97
52,75
44,27
17,71
36,72
49,72
86,31
37,120
56,85
63,46
35,112
97,27
75,17
57,116
88,40
10,71
53,115
8,92
39,117
47,5
60,111
89,75
51,100
14,110
28,110
16,28
34,101
82,46
46,72
27,57
20,52
9,87
92,47
3,40
98,124
29,20
80,95
73,72
