inputName,size
11,10
19,15
12,4
38,12
81,8
5,30
40,19
70,6
23,17
72,2
79,5
78,3
87,3
6,20
68,27
69,8
1,9
45,30
33,10
15,3
93,12
24,22
25,6
26,8
48,31
71,11
76,27
7,27
50,22
22,16
4,24
32,2
77,15
91,23
42,15
13,12
41,22
55,19
31,26
66,13
65,10
62,19
21,6
95,21
84,31
58,5
64,5
83,26
94,14
0,14
99,23
96,7
67,14
61,19
43,8
2,18
54,29
30,27
59,15
85,32
74,2
90,3
18,17
52,3
44,15
17,26
36,10
49,18
86,2
37,4
56,30
63,12
35,9
97,19
75,27
57,30
88,15
10,9
53,32
8,17
39,5
47,9
60,30
89,7
51,29
14,28
28,14
16,23
34,25
82,21
46,30
27,28
20,14
9,21
92,23
3,32
98,20
29,16
80,22
73,2
