inputName,size
11,25
19,22
12,2
38,16
81,25
5,22
40,16
70,21
23,13
72,12
79,21
78,14
87,13
6,20
68,21
69,24
1,6
45,2
33,21
15,21
93,23
24,12
25,11
26,25
48,18
71,18
76,8
7,12
50,11
22,25
4,20
32,9
77,13
91,21
42,20
13,4
41,24
55,22
31,16
66,23
65,3
62,4
21,10
95,15
84,18
58,3
64,3
83,9
94,10
0,6
99,15
96,18
67,9
61,2
43,3
2,9
54,12
30,2
59,2
85,26
74,10
90,22
18,24
52,22
44,17
17,6
36,22
49,19
86,5
37,25
56,26
63,6
35,15
97,22
75,21
57,25
88,4
10,21
53,22
8,7
39,3
47,10
60,5
89,20
51,6
14,20
28,8
16,24
34,26
82,14
46,6
27,19
20,17
9,17
92,6
3,14
98,5
29,6
80,20
73,7
