inputName,size
11,17
19,25
12,18
38,7
81,17
5,9
40,13
70,9
23,22
72,4
79,29
78,12
87,32
6,21
68,15
69,32
1,22
45,18
33,4
15,9
93,12
24,16
25,24
26,11
48,31
71,3
76,9
7,2
50,15
22,4
4,9
32,25
77,9
91,6
42,18
13,18
41,21
55,6
31,25
66,14
65,20
62,22
21,14
95,30
84,16
58,4
64,8
83,9
94,7
0,30
99,26
96,22
67,12
61,9
43,13
2,29
54,30
30,5
59,5
85,28
74,17
90,5
18,5
52,12
44,28
17,13
36,25
49,18
86,9
37,32
56,14
63,4
35,28
97,5
75,30
57,10
88,26
10,3
53,26
8,9
39,4
47,31
60,18
89,3
51,28
14,15
28,7
16,11
34,17
82,5
46,26
27,6
20,25
9,10
92,31
3,17
98,15
29,4
80,31
73,8
